timestamp,open,high,low,close,volume
20131230,143615,145618,143415,145017,588492
20131227,144817,148222,144416,147020,527503
20131226,147020,147221,142814,143014,841223
20131224,150225,150425,147020,147020,681867
20131223,148623,149224,147020,148222,638342
20131220,148022,148623,144416,147421,698072
20131219,144617,147421,142413,146219,838527
20131218,146620,147221,141412,142213,1179915
20131217,143014,148222,142614,146620,868547
20131216,141812,143215,140410,141812,645237
20131213,144617,145818,140210,140811,993879
20131212,143815,145017,141212,143014,532256
20131211,144216,144617,142013,143615,485636
20131210,142814,145818,140811,142013,827338
20131209,142614,144016,141212,142013,774902
20131206,136404,144016,136204,142213,926789
20131205,136404,138007,134602,135403,839201
20131204,137005,139008,133600,134802,661487
20131203,137406,141412,136805,137406,774453
20131202,138608,140010,136805,137606,456350
20131129,140210,140611,136605,138608,593794
20131128,135603,141812,135203,139409,1572596
20131127,127791,132799,125588,132799,864163
20131126,127791,130395,126389,127191,884258
20131125,127992,129794,127391,127391,636440
20131122,126389,127992,124386,127391,576500
20131121,126189,127391,123986,125188,590459
20131120,129594,129594,124587,126189,1101253
20131119,121983,123785,121582,123785,929460
20131118,126189,126389,123585,125188,442186
20131115,125588,125588,122584,125588,705436
20131114,122784,125588,121582,124186,892666
20131113,122584,123986,118177,120180,737408
20131112,117576,123585,115974,122984,990564
20131111,114572,116775,112569,116174,930948
20131108,118778,119379,112168,112168,1302486
20131107,116174,118578,113370,116775,1527488
20131106,120180,120981,115773,116174,928527
20131105,117576,120981,117576,119579,814942
20131104,121382,122183,117376,117376,762790
20131101,118177,122784,117576,121182,861547
20131031,124186,124787,118177,119579,2257683
20131030,125989,126189,121782,126189,975831
20131029,127191,127191,123785,126189,983739
20131028,122383,127791,121382,127791,1077688
20131025,125188,126990,120380,121582,1392286
20131024,123785,126389,121782,123785,1160179
20131023,130195,130796,122383,123785,1753240
20131022,133600,133800,129394,131197,1111837
20131021,131197,137606,130395,133200,2017668
20131018,124186,131797,123986,128192,2026100
20131017,121182,123385,118578,122183,1530314
20131016,125588,126189,118978,119179,2393924
20131015,119179,127992,119179,126590,1584358
20131014,116174,118177,115573,116174,956215
20131011,115573,117176,114572,116575,1627453
20131010,113971,114572,112368,113770,2152061
20131008,110766,114572,108763,114572,896909
20131007,110165,112368,108963,109764,917873
20131004,109564,110766,106960,109564,1180798
20131002,111567,111968,109564,110966,918741
20131001,111167,112969,110566,111567,756630
20130930,110165,112168,109764,111567,796844
20130927,110566,111767,110165,111167,632436
20130926,110165,111567,107361,110766,1104243
20130925,111167,112368,109965,111167,1379690
20130924,108162,108963,107161,108763,1200229
20130923,106359,108162,106359,108162,1700189
20130917,104356,106159,104156,104957,878197
20130916,107761,108563,103755,105959,989575
20130913,104356,106359,102754,104356,991717
20130912,104757,107161,104557,105158,2866435
20130911,102754,104156,100551,102554,1851283
20130910,100150,104156,98447,104156,1841028
20130909,92138,98948,92138,97346,2000579
20130906,92138,92739,89734,91437,780209
20130905,88332,92038,88232,91437,1458192
20130904,88533,89835,86630,87531,1391023
20130903,89634,90536,88733,88733,1283499
20130902,89434,91838,89434,90035,1643699
20130830,94942,94942,89434,89434,3757853
20130829,92138,98447,86329,96144,10091722
20130828,58388,58388,58388,58388,0
20130827,58388,58388,58388,58388,0
20130826,58388,58388,58388,58388,0
20130823,58388,58388,58388,58388,0
20130822,58388,58388,58388,58388,0
20130821,58388,58388,58388,58388,0
20130820,58388,58388,58388,58388,0
20130819,58388,58388,58388,58388,0
20130816,58388,58388,58388,58388,0
20130814,58388,58388,58388,58388,0
20130813,58388,58388,58388,58388,0
20130812,58388,58388,58388,58388,0
20130809,58388,58388,58388,58388,0
20130808,58388,58388,58388,58388,0
20130807,58388,58388,58388,58388,0
20130806,58388,58388,58388,58388,0
20130805,58388,58388,58388,58388,0
20130802,58388,58388,58388,58388,0
20130801,58388,58388,58388,58388,0
20130731,58388,58388,58388,58388,0
20130730,58388,58388,58388,58388,0
20130729,59681,60179,57294,58388,6281807
20130726,57394,60278,56996,59880,3417004
20130725,55305,56697,55006,55703,1952679
20130724,56697,56896,53912,54907,1905272
20130723,55504,56797,55205,56399,1201143
20130722,56896,56996,55106,55205,1065558
20130719,57095,57394,56101,56299,952382
20130718,58090,58985,57195,57294,842961
20130717,58189,58786,57294,58289,610944
20130716,57294,58786,56697,58189,688536
20130715,57394,57394,56101,56996,622520
20130712,57195,57692,56498,57692,774819
20130711,56598,58090,56498,57692,923564
20130710,58985,59085,55504,55703,1813022
20130709,58488,58786,57095,58786,541178
20130708,57294,58488,57095,57791,597050
20130705,57891,58687,57095,57294,496099
20130704,57990,58189,56797,57791,805577
20130703,59085,59980,57692,57990,871276
20130702,57791,59582,57195,58289,992218
20130701,57294,58289,56498,57692,687400
20130628,55603,58289,55404,57791,1659683
20130627,55703,56598,55106,55106,1117308
20130626,54907,55305,53912,54907,872342
20130625,54310,55106,52719,53614,898199
20130624,54211,55006,53514,53912,512973
20130621,52420,54708,52321,54708,831063
20130620,53912,54310,53116,53813,1318586
20130619,57593,57593,55305,55603,593677
20130618,55703,57394,54410,57095,1156893
20130617,56299,56498,54012,55802,987101
20130614,56299,56797,55603,55902,927253
20130613,57791,57990,55603,55603,1941841
20130612,59582,59880,57990,58189,629040
20130611,58388,59880,57990,59880,899461
20130610,57692,59085,57394,58687,588193
20130607,59681,59880,56996,57692,1224658
20130605,58587,59582,58189,58886,1437996
20130604,59284,59781,58189,58189,1135816
20130603,60676,60676,59284,59284,1032482
20130531,61472,62069,59781,60676,878389
20130530,62765,62864,60776,61074,1416245
20130529,62665,63362,62367,63262,696523
20130528,62566,63859,62268,62665,1132905
20130527,61571,62566,61472,62069,470226
20130524,62367,62765,61372,62268,777574
20130523,62566,62765,61273,61472,1121339
20130522,63660,63959,62864,63063,1016216
20130521,62864,64257,62665,63461,1087464
20130520,62864,64356,62268,62268,1315611
20130516,59085,63660,58985,62665,2239592
20130515,57294,58886,56896,58289,2008978
20130514,56896,57990,56697,57493,1236993
20130513,57791,58289,56001,58090,1521866
20130510,57493,58786,57493,57791,1287461
20130509,59383,59880,56896,57394,2193533
20130508,58687,60079,58687,59781,811318
20130507,58786,59980,58587,58886,664795
20130506,59781,60378,59085,59085,722943
20130503,60378,60676,58985,59482,971941
20130502,59681,60676,59383,59681,1791835
20130430,57593,59383,57493,58886,1636103
20130429,57593,57593,56797,57095,660788
20130426,57692,58289,56996,56996,647397
20130425,57493,58090,56996,57593,872633
20130424,58886,58886,57394,57493,1418487
20130423,58090,58388,56498,57891,1524555
20130422,57294,58090,56996,57493,1577994
20130419,57394,58886,57294,57891,1091817
20130418,58687,59980,57593,57692,1148740
20130417,60577,61074,58488,58886,1082151
20130416,57493,60776,56996,60577,1581799
20130415,57791,58786,57195,57195,719194
20130412,56498,58587,56299,58090,1295237
20130411,54509,56101,53813,55703,737234
20130410,55205,55703,53813,54111,828353
20130409,54410,55504,52619,55106,1311630
20130408,57493,57493,54509,55205,1247605
20130405,56797,59284,56299,56896,1390046
20130404,57195,57791,56200,56996,930088
20130403,57593,57891,55802,57195,1254174
20130402,59085,59184,57095,57195,1001457
20130401,55703,58786,55404,58488,1584835
20130329,54111,55703,53713,55106,1192271
20130328,54111,54111,53315,53315,595326
20130327,53017,53912,52321,53713,813499
20130326,54012,54111,52917,53017,775075
20130325,54708,54708,53614,53813,607606
20130322,54410,54807,53713,54708,757939
20130321,54410,54708,53514,53912,655722
20130320,54410,54708,53116,53514,769114
20130319,53116,54708,53017,54310,911304
20130318,52619,53614,51923,52520,634785
20130315,52818,53315,52420,52420,752229
20130314,52719,52917,51923,52321,751374
20130313,52022,52619,51227,52619,1079170
20130312,53116,53514,51525,52022,1583031
20130311,54310,54807,51724,52520,1919960
20130308,54211,55106,53614,54509,746906
20130307,53017,54111,52420,53315,1201233
20130306,54509,54907,53713,53713,737254
20130305,55703,56200,54608,54608,995164
20130304,53415,54907,53415,54708,1710779
20130228,52818,53116,51525,52321,905518
20130227,53116,53216,51923,52520,447295
20130226,51823,52917,51823,52619,946561
20130225,52420,52619,51724,52221,653796
20130222,52321,53116,51923,52420,1374750
20130221,52022,52420,51326,52022,981929
20130220,49734,52221,49734,52022,2140330
20130219,49138,49536,48541,49337,702249
20130218,49337,49536,48640,48839,487166
20130215,49138,49138,48342,49038,584106
20130214,48740,49436,48044,48342,922317
20130213,47248,48541,46949,48441,885884
20130212,47347,47845,46154,46750,955644
20130208,46750,47944,46750,46949,1837592
20130207,45557,47745,44363,46452,3325197
20130206,45656,45955,43866,45059,2252822
20130205,46850,47546,45656,46054,2001438
20130204,49635,49635,48044,48342,563271
20130201,48143,49138,48143,48939,1051438
20130131,48342,49038,47546,47944,1101644
20130130,48342,49038,47944,48640,980617
20130129,49635,49635,47745,48242,1204822
20130128,49635,49933,48939,49536,687118
20130125,49138,49436,47745,49436,869165
20130124,49436,49536,48740,49138,674541
20130123,49038,49734,48640,49237,996898
20130122,48541,49337,47944,49038,1789190
20130121,47546,48541,46949,48342,1823121
20130118,46949,47148,46154,47148,1000643
20130117,46253,46949,45855,46651,663040
20130116,47148,47745,45955,46154,927374
20130115,46452,47148,45656,46651,1209804
20130114,45258,47447,44761,47148,1213121
20130111,46154,46253,44861,45457,855020
20130110,46154,46551,44861,45557,1182630
20130109,47546,47745,46253,46452,743493
20130108,47745,48044,46949,47148,998125
20130107,45656,47845,45557,47745,2035338
20130104,44065,45059,43866,45059,1179769
20130103,45557,46154,43567,43965,1790759
20130102,45855,46253,45159,45258,776799
20121228,44861,45557,44463,45159,890463
20121227,44960,45557,44065,44761,766088
20121226,46353,46353,44761,44960,819376
20121224,45159,46452,44861,45756,1255889
20121221,43269,45159,43269,45159,1694156
20121220,46551,46551,42772,43070,3271321
20121218,45457,45955,43965,45955,1728176
20121217,47148,47447,45059,45159,1857513
20121214,47148,47944,46551,46949,1344801
20121213,46949,47646,46452,47646,1678779
20121212,48143,48441,45955,46750,2365697
20121211,47646,48640,47646,48143,974384
20121210,47049,48441,46750,48143,1340709
20121207,46750,47745,46750,47347,1845655
20121206,50331,50331,46253,46353,3416125
20121205,52420,52917,49734,50331,2012883
20121204,51724,52818,51326,52420,1371301
20121203,50829,52122,50331,52122,782465
20121130,50232,51326,50132,50132,1164795
20121129,51425,51425,49933,50530,1202435
20121128,50928,51227,49734,50928,1312655
20121127,52719,53116,50729,51227,1591053
20121126,52917,53116,52022,52719,714931
20121123,51823,53017,51724,52818,1417441
20121122,52619,52619,51525,52122,955564
20121121,52719,53017,51525,52022,1775437
20121120,50530,52221,50530,52221,1730810
20121119,48143,49237,48044,49138,468618
20121116,47944,48640,47347,48541,1097900
20121115,46054,48044,45855,47944,1663141
20121114,50530,50530,46253,46949,2940449
20121113,51326,51326,49734,49933,840749
20121112,51227,51326,50132,51127,869165
20121109,51525,51724,50331,50630,1236063
20121108,50928,52122,50729,51724,1975349
20121107,50729,51724,50132,50431,962777
20121106,50729,51127,50331,50630,757256
20121105,49635,50829,49536,50729,1004725
20121102,50729,50729,49536,49536,841719
20121101,50132,50530,49436,50331,1075325
20121031,49536,50928,49337,50232,747519
20121030,50132,50232,48740,49237,1011189
20121029,50132,50232,49436,49635,804160
20121026,50729,51028,48541,49536,3175019
20121025,51624,52719,51227,52520,928460
20121024,50232,52719,50033,51624,2253199
20121023,51127,51823,49933,50729,1349129
20121022,49933,51724,49834,51724,995782
20121019,50431,51823,49834,51028,2077602
20121018,53614,53912,50729,50928,2695272
20121017,55106,55205,53614,53614,1278086
20121016,55006,55703,53912,55205,817184
20121015,53912,55006,53713,54907,1256693
20121012,54807,55106,53614,53614,1186867
20121011,53614,55802,53614,55106,1624617
20121010,54310,55106,53912,54012,999251
20121009,55305,55703,54708,54708,1016055
20121008,56101,56498,54807,55305,1144959
20121005,55504,56598,54807,56299,1426208
20121004,55305,55902,54509,54708,1596261
20121002,57791,57891,55603,55603,1202219
20120928,55006,58189,54608,57791,1800973
20120927,53614,55703,53614,55006,502503
20120926,54310,54509,53514,53813,729272
20120925,56797,57990,54410,54708,1117579
20120924,55305,57593,54907,56598,808141
20120921,55305,56001,54708,55106,676728
20120920,54509,55703,54111,55106,565065
20120919,54012,55305,53713,54111,782821
20120918,53116,53912,53017,53514,508284
20120917,54708,54907,52818,53116,1382028
20120914,55006,55902,54807,55603,1338271
20120913,55106,55404,54509,55106,1102861
20120912,52818,55305,52719,55205,1498562
20120911,51823,52917,51326,52719,443555
20120910,52719,52818,51624,51624,391760
20120907,53315,54012,52221,52420,785702
20120906,51923,53216,51823,53216,746272
20120905,52719,53415,51724,51724,630000
20120904,51127,53216,50829,52719,1123440
20120903,51525,52022,50132,51724,718279
20120831,52321,52420,51624,51624,703329
20120830,51127,52420,50829,52321,988956
20120829,51923,52321,50928,51525,1313183
20120828,53315,53813,51923,51923,843866
20120827,52321,52917,52221,52818,765927
20120824,52022,52719,51127,51525,1252646
20120823,52321,53315,52321,53116,1279373
20120822,52420,52719,51923,52022,743618
20120821,52420,52619,51624,52122,818350
20120820,51525,52321,51326,52221,794926
20120817,51127,51425,50729,51127,881993
20120816,51127,51525,50530,51127,1128975
20120814,49536,50530,49337,50530,2084946
20120813,49834,50132,48441,49038,2110225
20120810,51624,51823,49635,49834,3093577
20120809,52321,52719,51028,52420,2176326
20120808,52221,52818,51923,52520,1419517
20120807,53415,53514,51425,52221,1714966
20120806,55006,55305,53216,54111,1163191
20120803,54807,56200,54310,54509,863243
20120802,55504,56697,54211,54410,600890
20120801,54111,55902,54111,55106,502699
20120731,53216,56797,52520,54708,1476867
20120730,54310,54708,52917,53614,1059094
20120727,52122,54807,52022,54708,1065754
20120726,52520,53116,51624,51624,948416
20120725,52520,53713,52420,53116,579301
20120724,54012,54211,52321,53415,924413
20120723,52520,54012,51724,53912,697483
20120720,53116,54211,52818,52917,840965
20120719,51425,53514,50829,53514,1484492
20120718,49834,51028,49337,50530,505433
20120717,50928,51127,49734,49834,611376
20120716,51425,51724,50232,50331,715941
20120713,49933,51028,49436,50530,1001955
20120712,50530,51326,49038,49038,810760
20120711,50132,50928,49933,50431,558847
20120710,51227,51624,49635,50530,1439348
20120709,51227,52520,50232,52420,1095688
20120706,51923,51923,50530,51227,802617
20120705,50729,51923,50729,51923,560446
20120704,49734,51425,49635,51227,1450442
20120703,48441,49734,48441,49138,863419
20120702,48740,49038,48242,48541,788562
20120629,48044,49734,48044,49734,716539
20120628,48541,49536,47845,48740,836662
20120627,46551,48242,45756,48242,1125747
20120626,46750,47049,45756,46551,943404
20120625,47745,47845,46651,46949,748549
20120622,49436,49436,47347,47845,1145879
20120621,48839,50033,48839,49536,789447
20120620,49734,49834,49237,49237,756235
20120619,48441,49536,48441,49038,833737
20120618,48640,49038,47845,48242,620947
20120615,48939,49038,47845,48342,711402
20120614,48740,49536,47745,48740,1236169
20120613,48939,49138,48242,48740,773824
20120612,47944,49237,47944,48640,700499
20120611,49734,50132,47546,47944,1457162
20120608,48242,50033,48143,49536,1274829
20120607,48242,49536,47745,48143,956765
20120605,46949,48044,46651,46949,725427
20120604,46750,47049,45557,46949,1107817
20120601,47248,48342,46949,47745,921684
20120531,47049,48242,46154,48242,1133262
20120530,45557,46850,44761,46850,905141
20120529,45557,45656,44463,45059,892001
20120525,46551,46750,45258,45756,623626
20120524,45855,46750,45159,46551,635132
20120523,46551,46651,44960,45756,722632
20120522,45756,46154,44065,45557,917446
20120521,45358,46949,45059,45557,850280
20120518,44363,45855,42871,44562,1150036
20120517,44861,45457,44065,44264,905689
20120516,46054,46154,44761,45159,989383
20120515,47049,48044,45855,46154,714524
20120514,47745,48839,47447,47447,867270
20120511,48242,48740,46750,47646,904990
20120510,49734,50829,48143,48740,1069665
20120509,47447,50630,47347,50630,1222084
20120508,48342,48640,46551,47447,1492616
20120507,48939,49734,47944,48541,827363
20120504,50829,50829,48939,49138,1027511
20120503,49734,50729,48939,50729,861524
20120502,50829,50928,49734,49734,718058
20120430,50033,51326,49436,50928,873221
20120427,50928,50928,49237,50033,1030838
20120426,51724,51724,50033,51227,611572
20120425,49933,51326,49834,50829,485483
20120424,52420,52420,49635,49635,872467
20120423,53614,54012,51127,52122,620208
20120420,53614,53713,52917,53116,321884
20120419,52619,53912,52420,53514,685409
20120418,52520,52818,51624,52420,632609
20120417,51425,52520,51326,52221,453055
20120416,51525,52022,50630,51525,475540
20120413,52719,52818,51127,52122,860700
20120412,51724,52719,50331,52619,1199283
20120410,53315,54708,51823,52719,628070
20120409,54111,54211,53017,53415,465104
20120406,54509,54509,52917,54111,592556
20120405,51326,54509,50928,54509,1212508
20120404,52221,52520,50232,50431,693170
20120403,51525,53415,51227,51923,842534
20120402,52719,53116,50928,51525,739250
20120330,51425,52122,50431,51724,628507
20120329,52022,52022,50132,50431,748524
20120328,52719,52719,50829,52022,1128919
20120327,51227,53116,50729,52818,1271582
20120326,49734,51227,41777,49933,1249671
20120323,48143,49933,48044,49038,768842
20120322,49834,49933,46750,48640,1067895
20120321,47845,49635,47546,49635,957459
20120320,47347,48839,47148,47546,994420
20120319,46750,47845,46750,47447,554972
20120316,47148,47546,46750,46750,563617
20120315,46949,47646,46750,47148,515351
20120314,47447,48242,46850,46949,754506
20120313,48242,48939,47447,47447,743915
20120312,46154,48143,46054,48044,766389
20120309,45557,46750,45358,46353,830977
20120308,46850,46949,45159,45159,1074415
20120307,46551,46949,45955,46850,586162
20120306,46551,46949,45258,46353,750304
20120305,46452,46750,45855,46253,518483
20120302,46651,47347,45059,47248,1350893
20120229,45955,46651,45358,46452,880822
20120228,46750,47347,45855,46253,891393
20120227,47745,47745,45855,47347,1137364
20120224,46850,47745,46253,47248,1171128
20120223,46452,47745,46054,47745,1942193
20120222,44562,47049,44264,45955,1740452
20120221,43070,44363,43070,44363,635549
20120220,43667,44065,42971,43070,636107
20120217,44463,44761,43667,43667,723466
20120216,44463,45159,43866,43965,662467
20120215,44164,44761,43567,44761,848219
20120214,43170,43866,42672,43567,701902
20120213,43269,43965,42772,43269,664729
20120210,41976,43667,41379,43269,1498628
20120209,42772,43170,41578,42274,1263172
20120208,43170,43567,42175,42374,1098764
20120207,43866,43866,42573,43468,883948
20120206,43468,43965,43170,43866,976032
20120203,42473,43368,42175,43269,1106736
20120202,41976,42672,41578,41876,1167027
20120201,42274,42971,41379,41777,1310202
20120131,42871,43070,41379,42175,1142964
20120130,43170,43667,41876,41976,1201701
20120127,43965,43965,42573,43070,916587
20120126,43368,44065,42772,43766,1257658
20120125,44662,44761,43170,43170,1264710
20120120,45358,45457,43965,44463,1279886
20120119,45656,45855,45059,45656,753657
20120118,44861,45258,44562,45258,939906
20120117,44164,44662,43866,44562,615347
20120116,44463,44562,42573,43766,579708
20120113,44264,44562,43667,44164,582473
20120112,44065,44164,43468,44164,657179
20120111,43070,43965,42971,43766,601338
20120110,43468,43965,42971,42971,621007
20120109,42672,43766,42075,42971,501045
20120106,43866,44065,42374,43070,593396
20120105,43766,44065,43070,43070,616051
20120104,44463,44463,43170,43667,577506
20120103,41678,43667,41678,43667,649740
20120102,41578,42573,41280,41578,400546
20111229,41578,42473,41180,41976,618655
20111228,43766,43766,41578,41777,740788
20111227,42871,44065,42175,43170,504911
20111226,44164,44164,42772,42871,307859
20111223,43965,44463,43170,43667,734590
20111222,44164,44562,43070,43965,343101
20111221,41180,44164,41081,44164,1250394
20111220,42573,42573,40086,40185,1421548
20111219,43070,43468,39489,41678,1426082
20111216,43170,43866,41976,43269,833224
20111215,43368,44363,42971,42971,615141
20111214,45258,45258,43269,43368,718590
20111213,44761,45557,44363,45258,544335
20111212,43567,45358,43269,45159,815952
20111209,44164,44363,42772,42971,1182212
20111208,43965,45159,43965,44761,1057113
20111207,46054,46353,43866,44164,1760890
20111206,45756,46551,45656,46054,1176432
20111205,45855,46154,45159,46054,846801
20111202,45159,45756,44761,45557,1817797
20111201,50530,50530,43667,45159,4914185
20111130,49337,50033,49038,49337,843016
20111129,49237,50729,48939,50033,1141647
20111128,49436,50132,48143,49237,564075
20111125,47745,49138,47049,48839,677130
20111124,47148,48541,46651,47347,468437
20111123,48839,48839,46353,46651,614161
20111122,45557,48839,45557,48242,662367
20111121,47646,47646,45756,46353,544627
20111118,47944,48541,47248,47248,792422
20111117,48740,49138,47546,49138,443439
20111116,50033,50331,47745,48143,744342
20111115,48242,49933,48143,49237,976369
20111114,47745,48541,47646,47944,606902
20111111,46452,47944,45656,47148,742326
20111110,46850,48441,45955,45955,1402356
20111109,46253,48342,46253,48342,933703
20111108,45656,46651,45258,46054,408891
20111107,46949,47944,45059,45557,814706
20111104,46551,46551,45656,46452,579859
20111103,46253,46452,45159,45358,672888
20111102,45557,46850,45358,46353,737551
20111101,46651,46750,45457,45756,620233
20111031,45457,46353,44960,46353,712051
20111028,47148,47546,44463,46054,2178930
20111027,47447,48740,47248,47248,1272451
20111026,47845,48242,46551,47049,903693
20111025,47745,48740,46850,47845,909811
20111024,47148,47944,46353,47944,1265610
20111021,47248,48143,46054,46551,1942163
20111020,50530,50829,46949,47248,1860424
20111019,49138,51823,48143,50729,1419950
20111018,49138,50928,48640,48939,1197705
20111017,49138,51227,48640,49635,1565121
20111014,46452,49734,46154,48740,1974288
20111013,45955,48044,45756,45756,1352753
20111012,44662,46452,44562,46054,829469
20111011,44861,45756,43667,44761,1489539
20111010,43468,45159,43468,44761,755974
20111007,46551,47745,43766,44065,2417195
20111006,47546,47546,46054,47049,1290960
20111005,46054,48143,44861,46154,1932592
20111004,44463,46551,44363,45159,1729433
20110930,43965,47845,43368,45159,1409409
20110929,43269,45059,42672,43965,814545
20110928,42772,43965,42075,43269,754566
20110927,42672,43667,41081,42971,1350596
20110926,43170,44065,40484,42274,1586152
20110923,43965,45059,42473,42871,1371678
20110922,44264,45656,43866,44761,955885
20110921,42871,45358,42473,44761,1469111
20110920,41876,43667,41479,43269,879027
20110919,41479,42374,40981,41876,829645
20110916,41379,42374,40882,40981,980305
20110915,41280,41976,40285,40782,763800
20110914,41379,41379,39589,40484,1098091
20110909,41578,42075,40683,41280,884999
20110908,43269,43567,41379,42175,1563874
20110907,43567,43766,42473,43667,1415687
20110906,41868,44255,41769,42962,2467702
20110905,41769,43161,41073,42266,1210573
20110902,40973,43360,40775,41868,1346631
20110901,41471,43261,40973,41272,1583881
20110831,39183,41769,38786,41371,1374384
20110830,37990,39581,37791,38786,938908
20110829,38587,38786,37692,37791,962096
20110826,38686,39183,37692,38388,1009004
20110825,39382,40775,39183,39382,992569
20110824,38587,40675,37393,39780,1342800
20110823,38786,39283,37592,38587,1339245
20110822,37393,39084,35603,37990,1177239
20110819,37493,39681,36896,37095,2327878
20110818,35901,38189,35703,37890,2848320
20110817,35305,36399,34410,35404,2197310
20110816,36200,36299,35106,35305,2192026
20110812,37791,38089,35205,35305,3382921
20110811,35404,40178,35404,37692,3004278
20110810,36200,38487,35802,38089,2494826
20110809,37393,37592,33515,34808,2488632
20110808,38587,40377,37592,37791,1523871
20110805,40973,40973,37791,39681,1712136
20110804,41868,43161,40775,41272,1462805
20110803,41968,43261,41272,42067,1292880
20110802,42366,43261,41769,42465,789854
20110801,41868,43360,41868,42366,1512197
20110729,42565,42863,41769,41769,995279
20110728,42664,43857,42465,42565,1978004
20110727,42366,43659,41172,43360,1043187
20110726,40973,42764,40377,42266,1455641
20110725,41172,41371,40377,41073,579185
20110722,41670,42366,40973,41670,1154670
20110721,40675,41868,40377,41769,1942076
20110720,40178,41471,39780,39979,1986696
20110719,38984,41073,38885,40178,3334560
20110718,37692,38984,37493,38885,2104494
20110715,36697,37592,36697,37294,1221915
20110714,37393,37592,36200,36697,1280432
20110713,37095,37890,36896,37393,890281
20110712,37592,37990,36896,36896,598949
20110711,38288,38288,37493,37890,517023
20110708,38288,38388,37990,38189,730663
20110707,37692,37990,37393,37990,1125183
20110706,37791,38089,37393,37592,823041
20110705,37393,37791,37194,37692,896525
20110704,37890,37990,36896,37294,1578441
20110701,38189,38288,37592,37592,668260
20110630,37990,38288,37592,37592,565274
20110629,38288,38388,37493,38189,673569
20110628,37990,38288,37791,38089,381050
20110627,38288,38288,37493,37791,559899
20110624,37990,38487,37791,38388,839195
20110623,39084,39581,38089,38089,973086
20110622,39681,39681,39183,39681,536933
20110621,39382,39780,38885,39283,379537
20110620,38288,39581,38089,39283,585429
20110617,38388,38885,38189,38388,524942
20110616,38786,38786,38089,38388,459864
20110615,39879,39879,38189,38984,941392
20110614,39780,40078,39183,39780,983117
20110613,37592,39780,37294,39780,1831463
20110610,37890,38089,37194,37393,615042
20110609,39183,39183,37592,37692,1078813
20110608,38686,38984,38288,38786,908139
20110607,37791,38487,36995,38288,1276289
20110603,37890,38388,37592,38089,730165
20110602,38189,38288,37592,37791,655128
20110601,38487,38487,37592,38487,604781
20110531,37493,38686,37493,38189,1038275
20110530,37692,37990,37294,37493,558335
20110527,37393,38089,37393,37592,353041
20110526,38587,38686,37493,37592,584208
20110525,37493,38288,37095,38189,866244
20110524,38089,38189,37493,37493,462855
20110523,38189,38388,37393,37592,506661
20110520,38388,38885,38388,38587,621015
20110519,38786,38885,38189,38786,1377752
20110518,40078,40178,38089,38288,2270774
20110517,40178,40775,39979,40078,785761
20110516,39780,40377,39780,39879,598079
20110513,39879,40277,39780,39780,364293
20110512,41172,41172,39780,39780,1422538
20110511,42366,42366,41471,41670,694007
20110509,41769,42167,41272,41371,722322
20110506,41670,42266,41471,41868,626626
20110504,43460,43460,41670,42266,1266581
20110503,42863,43559,42764,43161,525495
20110502,42266,43460,42266,43460,970693
20110429,41769,42266,41172,42266,916033
20110428,42764,42962,41769,41769,1027104
20110427,41570,42565,41570,42565,1304801
20110426,41073,41471,40775,41471,786641
20110425,40874,41073,40277,40377,432890
20110422,40874,41272,40277,41172,449044
20110421,40775,41471,40775,41272,877461
20110420,39681,40576,39482,40576,964167
20110419,38487,39780,38487,39482,1030718
20110418,39979,39979,37791,38388,1214062
20110415,39183,39780,39084,39780,920925
20110414,38885,39482,38388,39382,825641
20110413,38885,39482,38487,38984,879089
20110412,40576,40675,38786,38885,882046
20110411,39780,40675,39681,40576,1534032
20110408,39879,40377,39283,39283,936742
20110407,40476,40675,39879,40078,525148
20110406,40775,40874,40078,40874,711452
20110405,40078,40973,39681,40874,687727
20110404,40675,41471,40277,40775,877853
20110401,38587,40775,38487,40675,2267913
20110331,37692,38388,37592,38089,1101548
20110330,36697,37890,36697,37890,1220085
20110329,36896,37294,36697,37194,892875
20110328,37791,37791,36598,36896,1008707
20110325,38487,38686,37194,37393,1685932
20110324,38686,38786,38288,38487,573846
20110323,38189,38786,37890,38686,1027873
20110322,37791,38189,37592,37890,484952
20110321,37194,38089,36995,38089,614092
20110318,36896,37493,36498,37294,880467
20110317,37294,37294,36001,37194,1039597
20110316,36797,37592,36598,37393,791050
20110315,36896,37095,35703,36200,1017637
20110314,36995,36995,35006,36797,1056988
20110311,37592,37692,36797,36797,827385
20110310,37194,37692,37095,37592,927777
20110309,37294,37592,36995,37393,555837
20110308,36797,37692,36797,37294,434650
20110307,38288,38487,36797,36995,896797
20110304,37890,38288,37493,38288,665238
20110303,37890,37990,37493,37890,475052
20110302,37493,37692,36797,37592,620723
20110228,37294,37791,37095,37692,949145
20110225,36896,37194,36797,36995,400980
20110224,37692,37692,36797,36995,492483
20110223,36399,37890,36299,37692,1063991
20110222,36697,37294,36001,36100,1307506
20110221,38885,38885,36498,36896,2121417
20110218,38487,38786,36995,38487,1732418
20110217,37791,38487,37493,38189,840548
20110216,36797,37692,36797,37194,930522
20110215,37990,37990,36995,37194,1497430
20110214,37493,38189,37294,37692,1200578
20110211,40277,40277,37194,37194,2355434
20110210,40576,40874,39681,39780,1166626
20110209,40178,41570,39979,41073,1720422
20110208,40874,40973,40377,40476,663187
20110207,40377,40775,39979,40576,1245434
