index,open,high,low,close,volume
20001106,248000,248000,247000,247000,510
20001103,240000,247000,240000,247000,40
20001102,242000,245000,240000,240000,400
20001101,235000,235000,235000,235000,30
20001031,235000,235000,234000,235000,780
20001030,240000,240000,237000,237000,50
20001027,240000,243000,240000,243000,890
20001026,242000,245000,238000,245000,60
20001025,240000,240000,240000,240000,10
20001024,240000,248000,239000,240000,760
20001023,240000,240000,240000,240000,30
20001020,240000,240000,240000,240000,350
20001019,242000,242000,240000,240500,50
20001018,240000,242000,240000,242000,840
20001017,241000,241000,241000,241000,20
20001016,249000,250000,241000,241000,80
20001013,238000,240000,238000,240000,20
20001012,246000,251000,235000,237000,210
20001011,250000,250000,250000,250000,10
20001010,255000,264000,250000,255000,410
20001009,263000,263000,263000,263000,0
20001006,250000,263000,250000,263000,40
20001005,250000,270000,250000,260000,260
20001004,245000,250000,244000,250000,540
20001002,245000,245000,245000,245000,10
20000929,255000,255000,255000,255000,340
20000928,256000,256000,256000,256000,40
20000927,257000,258000,257000,257000,70
20000926,256000,260000,256000,260000,60
20000925,260000,261000,256000,260000,710
20000922,260000,261000,260000,260000,940
20000921,255000,260000,255000,255000,940
20000920,255000,260000,255000,260000,60
20000919,240000,260000,240000,260000,1010
20000918,240000,240000,240000,240000,30
20000915,257000,257000,257000,257000,0
20000914,255000,259000,230500,257000,160
20000908,257000,257000,257000,257000,160
20000907,255000,257000,255000,257000,60
20000906,257000,257000,257000,257000,0
20000905,257000,257000,257000,257000,10
20000904,257000,257000,252000,257000,1040
20000901,250000,255000,250000,255000,820
20000831,273000,273000,259000,259000,20
20000830,259500,259500,259500,259500,10
20000829,252000,260000,252000,260000,20
20000828,250500,255000,250500,255000,20
20000825,259000,259000,259000,259000,0
20000824,259000,259000,259000,259000,10
20000823,260000,260000,260000,260000,10
20000822,263000,263000,263000,263000,0
20000821,263000,263000,263000,263000,300
20000818,261000,275000,261000,263000,280
20000817,264500,265000,255000,264500,340
20000816,260000,260000,260000,260000,0
20000814,240000,260000,240000,260000,890
20000811,250000,252000,250000,252000,40
20000810,250000,250000,250000,250000,440
20000809,241000,249000,240000,247000,110
20000808,230500,230500,230500,230500,0
20000807,247000,247000,230000,230000,60
20000804,241000,241000,241000,241000,0
20000803,241500,248000,241000,241000,60
20000802,243000,243000,243000,243000,20
20000801,236000,247000,236000,245000,90
20000731,240000,245000,240000,245000,30
20000728,255000,255000,253000,254000,170
20000727,255000,255000,255000,255000,210
20000726,255000,255000,254000,254000,250
20000725,218000,257000,218000,255000,540
20000724,255000,260000,253000,256000,260
20000721,255000,255000,255000,255000,70
20000720,260000,261000,255000,255000,530
20000719,260000,265000,255000,260000,630
20000718,256000,256000,250000,256000,580
20000714,253000,255000,251000,255000,220
20000713,255000,255000,254000,255000,80
20000712,254000,255000,253000,255000,210
20000711,250000,255000,250000,254000,140
20000710,252000,255000,252000,253000,180
20000707,254000,255000,250000,255000,320
20000706,246000,255000,246000,251000,140
20000705,250000,256000,245000,250500,270
20000704,257000,257000,246000,256000,440
20000703,250500,258000,250000,257000,290
20000630,250000,260000,250000,255000,530
20000629,250000,250000,245000,245000,120
20000628,246500,250000,245000,249000,170
20000627,250000,250000,245000,246000,470
20000626,255000,255000,240000,244500,340
20000623,251000,251000,250000,251000,60
20000622,257000,257000,250000,250000,110
20000621,252000,256000,252000,255000,100
20000620,259000,259000,250000,250000,30
20000619,235000,252000,235000,252000,340
20000616,249000,250000,249000,250000,120
20000615,250000,251000,248000,249000,150
20000614,255000,255000,250000,251000,340
20000613,247000,270000,247000,255000,260
20000612,261000,263500,260000,260000,690
20000609,259500,259500,250000,257000,1440
20000608,282000,284000,242000,244000,3700
20000607,275500,281000,274500,281000,660
20000605,276000,285000,275000,275000,620
20000602,275000,275000,275000,275000,140
20000601,271000,279000,271000,275000,190
20000531,272000,278500,272000,275000,230
20000530,270500,275000,270500,272000,150
20000529,270000,270000,270000,270000,290
20000526,273000,273000,271000,271000,30
20000525,275000,279500,271000,272500,120
20000524,290000,290000,270500,281000,110
20000523,280500,290000,279000,290000,170
20000522,273000,282000,273000,280000,320
20000519,261500,270000,261000,262000,300
20000518,242000,281000,242000,272000,190
20000517,270000,281000,270000,270000,250
20000516,280000,280000,278000,280000,160
20000515,270500,275000,269000,271000,630
20000512,270000,275000,270000,275000,70
20000510,275000,275000,273500,273500,110
20000509,280000,280000,274000,274000,110
20000508,277000,277500,270000,272000,210
20000504,270000,294000,270000,278500,650
20000503,261000,296000,261000,290000,100
20000502,265000,298000,265000,298000,230
20000428,240000,260000,240000,259500,50
20000427,250000,259000,250000,259000,330
20000426,257000,257000,248000,249000,430
20000425,257000,270000,252000,252000,420
20000424,255000,258000,255000,258000,40
20000421,250000,270000,249500,260000,800
20000420,219000,250000,219000,249500,250
20000419,254000,256000,251000,256000,60
20000418,251000,262000,245000,249000,460
20000417,246500,246500,246500,246500,400
20000414,290000,290000,290000,290000,50
20000412,304000,309000,290000,298000,160
20000411,290000,298000,286000,298000,1020
20000410,309000,309000,290000,291500,730
20000407,291000,332000,291000,293000,680
20000406,275500,296500,260500,290000,1160
20000404,260500,265000,258000,258000,1140
20000403,350000,350000,303500,303500,1040
20000331,330000,356500,330000,356500,910
20000330,280500,310500,280500,310000,870
20000329,250000,275000,250000,270000,720
20000328,251000,251000,245000,248000,90
20000327,250000,252000,250000,252000,70
20000324,232000,255000,232000,255000,610
20000323,245000,245000,230000,230000,410
20000322,223000,230000,220000,230000,3330
20000321,215000,219000,210000,219000,270
20000320,227000,229000,215000,217000,1130
20000317,216000,220000,216000,220000,610
20000316,230000,230000,215500,215500,90
20000315,221000,225000,220000,223000,620
20000314,221000,221000,220000,220000,280
20000313,211000,222000,211000,213000,480
20000310,215000,215000,210000,211000,830
20000309,210500,210500,209000,210000,1400
20000308,210000,210500,209500,210000,2430
20000307,215000,215000,210000,210500,1080
20000306,216500,220000,216000,216000,50
20000303,217000,217000,215000,215000,630
20000302,217000,224000,215500,220000,70
20000229,215000,230000,212000,215000,840
20000228,216500,216500,215000,215000,110
20000225,215000,235000,215000,216500,330
20000224,215000,235000,211500,235000,570
20000223,230000,235000,230000,235000,20
20000222,210000,215000,210000,214000,100
20000221,215000,215000,212000,212000,50
20000218,216000,216000,215000,215000,120
20000217,220000,220000,212000,213000,40
20000216,220000,220000,210000,210000,290
20000215,220000,220000,212500,212500,30
20000214,250000,250000,225000,230000,1660
20000211,240000,240000,240000,240000,40
20000210,220000,240000,211000,240000,370
20000209,227000,230000,227000,230000,170
20000208,216500,227500,216500,227500,60
20000207,214000,230000,214000,216000,110
20000203,230000,230000,230000,230000,120
20000202,225000,235000,225000,235000,180
20000201,225000,225000,225000,225000,10
20000131,210000,225000,210000,225000,250
20000128,211500,235000,211500,235000,110
20000127,235000,235000,235000,235000,10
20000126,212000,235000,212000,235000,70
20000125,210000,210000,210000,210000,0
20000124,210500,210500,210000,210000,140
20000121,210000,210000,210000,210000,0
20000120,210000,210000,210000,210000,30
20000119,225000,230000,225000,225000,610
20000118,225000,225000,225000,225000,50
20000117,242000,242000,242000,242000,0
20000114,249000,249000,220000,242000,260
20000113,220000,244500,220000,244500,470
20000112,213000,213000,213000,213000,0
20000111,213000,213000,213000,213000,80
20000110,213000,213000,213000,213000,0
20000107,213000,217000,210000,210000,160
20000106,210000,210000,210000,210000,0
20000105,215000,215000,210000,210000,60
20000104,218000,218000,215000,218000,910
19991228,218000,218000,218000,218000,60
19991227,215000,220000,201000,207500,1450
19991224,200500,200500,200500,200500,20
19991223,205000,205000,200000,200000,890
19991222,230000,230000,230000,230000,10
19991221,230000,230000,230000,230000,30
19991220,202000,224500,202000,224500,1020
19991217,200500,215000,200500,215000,120
19991216,200500,200500,200500,200500,30
19991215,212500,228000,212500,212500,1010
19991214,250000,250000,220000,250000,730
19991213,207000,240000,207000,240000,3050
19991210,200000,210000,200000,210000,1780
19991209,202000,202000,202000,202000,10
19991208,201000,205000,201000,202500,30
19991207,201000,204000,200500,204000,820
19991206,201000,205000,200000,201000,100
19991203,203000,203000,203000,203000,1000
19991202,205000,205000,205000,205000,30
19991201,206000,206000,204000,206000,180
19991130,201000,203000,200000,202000,1260
19991129,205000,205000,201000,201000,90
19991126,200000,204000,200000,204000,30
19991125,206000,206000,203000,204000,1270
19991124,205000,206000,200000,206000,990
19991123,207000,207000,200000,205000,1250
19991122,200000,204000,200000,204000,130
19991119,197000,202000,197000,201500,280
19991118,197000,197000,195000,195000,50
19991117,200000,200000,195500,200000,860
19991116,202000,202000,200000,200500,90
19991115,199000,204000,199000,199000,320
19991112,197000,199500,191000,195000,160
19991111,199000,200000,199000,200000,370
19991110,200000,200000,193000,199000,820
19991109,200000,209000,200000,200000,640
19991108,196500,200000,196000,199500,170
19991105,200000,200000,193000,194000,200
19991104,205000,205000,200000,200000,110
19991103,203000,203000,202000,202000,340
19991102,201000,204000,201000,202500,70
19991101,193000,203000,193000,200000,300
19991029,196500,202000,196000,200000,3310
19991028,190000,196000,190000,196000,80
19991027,190000,190000,185000,190000,60
19991026,190000,190000,190000,190000,0
19991025,190000,190500,189500,190000,660
19991022,190000,191000,190000,190000,840
19991021,193000,193000,190000,190000,560
19991020,191000,191000,191000,191000,70
19991019,190000,190000,188000,188000,190
19991018,190500,192000,189000,192000,270
19991015,187500,190500,187500,190500,360
19991014,185000,188000,185000,187500,370
19991013,184000,185000,184000,185000,130
19991012,185000,185000,183500,183500,150
19991011,188000,188000,185000,185000,470
19991008,190500,190500,182000,182000,70
19991007,189000,189000,189000,189000,70
19991006,185000,189000,185000,189000,120
19991005,190000,190000,185000,189000,670
19991004,185000,185000,185000,185000,790
19991001,184000,188500,184000,187000,670
19990930,190500,190500,179500,179500,250
19990929,190000,193000,188000,190000,600
19990928,187000,195000,186000,188000,2970
19990927,185000,190000,185000,187000,1120
19990922,188000,188000,185000,185000,400
19990921,189000,190000,185500,188000,440
19990920,203000,203000,189000,189000,1090
19990917,186000,189000,182000,189000,1100
19990916,190000,192000,182000,186000,2220
19990915,190000,191000,185000,190000,2290
19990914,192000,193000,165000,187000,8620
19990913,195000,201000,190000,192000,3160
19990910,200000,206000,200000,201000,4090
19990909,200000,200500,200000,200000,120
19990908,200000,202000,200000,201000,560
19990907,204000,210000,200000,205000,4110
19990906,196000,200000,196000,200000,450
19990903,190000,196000,190000,196000,5370
19990902,190000,190000,187000,190000,740
19990901,193000,210000,192000,192000,540
19990831,200000,209000,200000,200000,1190
19990830,197000,209000,197000,206000,620
19990827,202000,205000,197000,197000,2730
19990826,206000,207000,202000,202000,640
19990825,209500,210000,205000,206000,840
19990824,218000,222000,208000,208000,1250
19990823,220000,220000,206000,207000,1030
19990820,202000,235500,202000,235500,400
19990819,190000,220000,190000,220000,390
19990818,201000,204000,195500,195500,170
19990817,230000,230000,200000,210000,1310
19990816,206000,220000,206000,220000,3570
19990813,211000,211000,210000,210000,220
19990812,211500,211500,205000,211000,2020
19990811,215000,215000,203000,211500,270
19990810,209000,215000,200000,215000,2430
19990809,193000,209000,193000,209000,1080
19990806,200000,205000,190000,200000,3000
19990805,191000,204000,191000,200000,130
19990804,196500,209000,196500,209000,130
19990803,190000,209000,190000,196000,4320
19990802,215000,215000,195000,196000,810
19990730,192000,220000,192000,200000,420
19990729,210000,215000,210000,213000,1470
19990728,194000,210000,170000,210000,5100
19990727,165000,204000,165000,194500,330
19990726,183500,183500,180000,180000,770
19990723,199000,200000,190000,190000,820
19990722,205000,205000,197500,199000,3030
19990721,210000,210000,200500,205000,1150
19990720,210000,214500,204000,210000,1530
19990719,225000,225000,210000,210000,810
19990716,225000,230000,225000,225000,410
19990715,210500,215000,210500,212000,410
19990714,219500,219500,219500,219500,0
19990713,216500,220000,216500,219500,1050
19990712,260000,260000,230000,230000,1120
19990709,245000,265000,235000,250000,3400
19990708,235000,250000,235000,245000,4580
19990707,274000,274000,249000,255000,1330
19990706,272000,274500,270000,274500,870
19990705,226500,239000,200000,239000,1770
19990702,195000,208000,195000,208000,290
19990701,198000,204000,198000,204000,190
19990630,200000,200000,180500,198000,900
19990629,188000,210000,187000,192000,5450
19990628,188000,188000,185000,185000,860
19990625,188000,188000,186500,187000,1500
19990624,182500,187000,182500,187000,4270
19990623,181000,182500,181000,182500,80
19990622,182000,188000,181000,188000,230
19990621,190000,190500,188000,188000,100
19990618,182500,185500,180000,185500,1010
19990617,181000,185500,178000,178000,2060
19990616,180500,182000,180500,182000,620
19990615,178000,188000,178000,187000,940
19990614,184000,184000,180000,180000,960
19990611,181000,188000,181000,184000,2590
19990610,180000,187500,180000,180000,660
19990609,184000,184000,180000,180000,890
19990608,198000,200000,191000,191000,870
19990607,195000,198500,191000,197500,900
19990604,184500,195000,182500,191000,1580
19990603,188000,188000,177000,185000,2360
19990602,180000,194000,180000,188000,2340
19990601,180000,180000,175000,180000,550
19990531,177000,184000,175500,175500,1340
19990528,185000,185000,175000,180000,600
19990527,185000,189000,180000,184500,2020
19990526,172500,172500,170000,172500,1070
19990525,151000,172500,151000,172500,1360
19990524,150000,150000,150000,150000,410
19990521,155000,155000,150000,154000,1160
19990520,170000,170000,155000,155000,240
19990519,173000,173000,167000,167000,220
19990518,171000,171000,165000,165000,800
19990517,165500,176000,165500,175000,1130
19990514,196000,196000,171000,171000,1870
19990513,180000,183000,177000,177000,900
19990512,182000,187000,179000,187000,2370
19990511,185000,196500,184000,190000,2330
19990510,181000,190000,181000,183500,1210
19990507,203000,203000,180000,180000,3020
19990506,181000,184000,177000,180000,4020
19990504,179000,185500,179000,185000,3310
19990503,190000,191000,179000,179000,7170
19990430,191500,191500,180000,190000,2130
19990429,189000,192000,189000,191500,3330
19990428,206000,206000,189000,189000,510
19990427,182000,207000,180000,207000,300
19990426,185000,185000,180000,180000,1820
19990423,185000,185000,180000,183000,2770
19990422,199000,200000,182500,182500,6240
19990421,210000,210000,192000,192000,1380
19990420,185000,210000,185000,210000,1710
19990419,167000,187500,167000,185000,490
19990416,140000,167000,140000,167000,2520
19990415,162000,162000,156000,158000,990
19990414,153000,160000,153000,158000,1260
19990413,160000,160000,147000,156000,3900
19990412,140000,157500,140000,157500,9270
19990409,130000,137000,130000,137000,2340
19990408,121000,128000,121000,128000,3180
19990407,113000,125000,113000,120000,1810
19990406,112500,116000,112500,113000,1100
19990402,110000,120000,110000,110500,280
19990401,108500,120000,108500,120000,140
19990331,108000,110000,108000,108500,3880
19990330,106500,108500,104000,108000,2160
19990329,100000,100000,100000,100000,30
19990326,100000,105000,100000,105000,310
19990325,100000,108000,100000,108000,450
19990324,99300,105000,97000,105000,5460
19990323,99900,99900,97000,99300,1030
19990322,101500,101500,100000,100000,1190
19990319,108500,108500,108500,108500,20
19990318,100000,100000,100000,100000,20
19990317,101500,108500,101500,108500,30
19990316,101000,101000,101000,101000,100
19990315,100000,109000,100000,108500,390
19990312,109000,109000,109000,109000,0
19990311,105000,109000,105000,109000,30
19990310,107000,109000,105000,109000,60
19990309,107000,107000,107000,107000,90
19990308,110000,110000,107000,109000,1400
19990305,100000,110000,100000,110000,20
19990304,107000,107000,105000,105000,50
19990303,107000,110000,107000,110000,3860
19990302,107000,107000,100000,107000,580
19990226,110000,110000,110000,110000,110
19990225,110000,113000,110000,110000,110
19990224,111500,111500,110000,110000,70
19990223,105000,115000,105000,115000,5550
19990222,100000,105000,100000,105000,230
19990219,100000,100000,100000,100000,110
19990218,96500,100000,96500,100000,1400
19990212,95000,95000,95000,95000,10
19990211,96500,96500,96500,96500,310
19990210,96000,96100,96000,96100,7020
19990209,94000,94000,94000,94000,1190
19990208,89000,93000,88000,93000,1060
19990205,88000,88100,88000,88100,70
19990204,85000,88000,85000,88000,2330
19990203,85000,85000,85000,85000,30
19990202,85000,85000,85000,85000,0
19990201,82000,82000,82000,82000,10
19990129,82000,82000,82000,82000,2000
19990128,82000,82000,82000,82000,0
19990127,82000,82000,82000,82000,0
19990126,82000,82000,82000,82000,0
19990125,82000,82000,82000,82000,10
19990122,85000,85000,85000,85000,0
19990121,86000,86000,85000,85000,60
19990120,88000,88000,88000,88000,30
19990119,86000,86000,86000,86000,20
19990118,86000,86000,86000,86000,10
19990115,83000,89500,83000,89000,50
19990114,83000,90000,83000,83000,120
19990113,81000,81000,81000,81000,20
19990112,93000,93000,93000,93000,0
19990111,93000,93000,93000,93000,40
19990108,88000,88000,88000,88000,70
19990107,90000,90000,90000,90000,20
19990106,90000,90000,90000,90000,100
19990105,90800,90800,90800,90800,0
19990104,92000,92000,91000,91000,50
19981228,80000,80000,80000,80000,40
19981224,90000,90000,90000,90000,10
19981223,87000,87000,87000,87000,10
19981222,89000,89000,89000,89000,0
19981221,90000,90000,90000,90000,0
19981218,90000,90000,89000,90000,1570
19981217,87000,87000,87000,87000,20
19981216,86100,86100,86100,86100,0
19981215,86100,86100,86100,86100,0
19981214,86100,86100,86100,86100,0
19981211,86100,86100,86100,86100,20
19981210,90000,90000,90000,90000,40
19981209,91000,91000,91000,91000,0
19981208,90000,91000,90000,91000,70
19981207,94000,94000,94000,94000,0
19981205,94000,94000,94000,94000,0
19981204,94000,94000,94000,94000,0
19981203,94000,94000,94000,94000,0
19981202,94000,94000,94000,94000,0
19981201,95000,95000,94000,95000,3090
19981130,95000,95000,95000,95000,0
19981128,95000,95000,95000,95000,0
19981127,95000,95000,95000,95000,0
19981126,95000,95000,95000,95000,0
19981125,95000,95000,95000,95000,0
19981124,95000,95000,95000,95000,0
19981123,95000,95000,95000,95000,280
19981121,96000,96000,96000,96000,0
19981120,96000,96000,96000,96000,10
19981119,86500,86500,86500,86500,0
19981118,85200,85200,85200,85200,10
19981117,95000,95000,95000,95000,7000
19981116,95000,95000,95000,95000,10
19981114,88800,88800,81000,88800,7220
19981113,79300,79300,79300,79300,10
19981112,89900,90200,89900,90000,310
19981111,89800,89800,89800,89800,100
19981110,90000,90000,90000,90000,10
19981109,79200,88700,79200,88700,150
19981107,85000,85000,79200,79200,140
19981106,90000,90000,90000,90000,0
19981105,90000,90000,90000,90000,0
19981104,90000,90000,90000,90000,0
19981103,90000,90000,90000,90000,0
19981102,90000,90000,90000,90000,200
19981031,90000,90000,90000,90000,0
19981030,90000,90000,90000,90000,0
19981029,90000,90000,90000,90000,0
19981028,90000,90000,90000,90000,0
19981027,90000,90000,90000,90000,0
19981026,90000,90000,90000,90000,3700
19981024,84900,84900,84900,84900,0
19981023,84900,84900,84900,84900,0
19981022,84900,84900,84900,84900,0
19981021,84900,84900,84900,84900,0
19981020,84900,84900,84900,84900,500
19981019,81200,90800,81200,84900,1120
19981017,81100,81100,81100,81100,30
19981016,74800,84500,74800,74900,1590
19981015,84900,84900,84900,84900,0
19981014,84900,84900,84900,84900,0
19981013,84900,84900,83900,84900,830
19981012,74800,85000,74800,84900,1030
19981010,85000,85000,85000,85000,0
19981009,85000,85000,85000,85000,0
19981008,85000,85000,85000,85000,210
19981007,85000,85000,85000,85000,500
19981002,83000,83000,83000,83000,0
19981001,83000,83000,83000,83000,0
19980930,83000,83000,83000,83000,0
19980929,83000,83000,83000,83000,0
19980928,83000,83000,83000,83000,0
19980926,83000,83000,83000,83000,0
19980925,83000,83000,83000,83000,0
19980924,83000,83000,83000,83000,0
19980923,83000,83000,83000,83000,500
19980922,83000,83000,83000,83000,0
19980921,83000,83000,83000,83000,0
19980919,83000,83000,83000,83000,0
19980918,83000,83000,83000,83000,10
19980917,83000,83000,83000,83000,0
19980916,83000,83000,83000,83000,0
19980915,83000,83000,83000,83000,10
19980914,66000,84000,66000,84000,1020
19980912,75000,75000,75000,75000,0
19980911,70400,75000,70400,75000,510
19980910,80000,80000,80000,80000,0
19980909,80000,80000,80000,80000,1000
19980908,80000,80000,80000,80000,0
19980907,80000,80000,80000,80000,0
19980905,80000,80000,80000,80000,0
19980904,80000,80000,80000,80000,0
19980903,80000,80000,80000,80000,0
19980902,80000,80000,80000,80000,0
19980901,80000,80000,80000,80000,30
19980831,80000,80000,80000,80000,1800
19980829,80000,80000,80000,80000,0
19980828,80000,80000,80000,80000,0
19980827,80000,80000,80000,80000,0
19980826,80000,80000,80000,80000,1310
19980825,80000,80000,80000,80000,20
19980824,80000,80000,80000,80000,1500
19980822,80000,80000,80000,80000,0
19980821,80000,80000,80000,80000,340
19980820,78400,80000,78400,80000,20
19980819,78400,78400,78400,78400,30
19980818,70000,70000,70000,70000,1000
19980817,70000,70000,70000,70000,0
19980814,70000,70000,70000,70000,0
19980813,70000,70000,70000,70000,0
19980812,70000,70000,70000,70000,0
19980811,61600,70000,61600,70000,1890
19980810,70000,70000,70000,70000,0
19980808,70000,70000,70000,70000,30
19980807,74000,74000,74000,74000,0
19980806,74000,74000,74000,74000,0
19980805,74000,74000,74000,74000,30
19980804,80000,80000,80000,80000,1490
19980803,78000,78000,78000,78000,0
19980801,78000,78000,78000,78000,1100
19980731,80000,80000,80000,80000,1000
19980730,80000,80000,80000,80000,0
19980729,80000,80000,80000,80000,3230
19980728,80000,80000,80000,80000,0
19980727,80000,80000,80000,80000,3700
19980725,80000,80000,80000,80000,0
19980724,80000,80000,80000,80000,4040
19980723,80000,80000,80000,80000,0
19980722,80000,80000,80000,80000,2940
19980721,78000,80000,77100,80000,7300
19980720,80000,80000,80000,80000,1500
19980718,78400,78400,78400,78400,0
19980716,78400,78400,78400,78400,0
19980715,78400,78400,78400,78400,0
19980714,78400,78400,78400,78400,0
19980713,78400,78400,78400,78400,0
19980711,78400,78400,78400,78400,0
19980710,78400,78400,78400,78400,0
19980709,78400,78400,78400,78400,0
19980708,78400,78400,78400,78400,40
19980707,79000,79000,78400,78400,60
19980706,89000,89000,89000,89000,0
19980704,80000,80000,80000,80000,0
19980703,80000,80000,80000,80000,1000
19980702,80000,80000,80000,80000,100
19980701,90000,90000,90000,90000,700
19980630,79000,89600,79000,89600,80
19980629,70000,80500,70000,80000,1140
19980627,76700,76700,76700,76700,0
19980626,76700,76700,76700,76700,270
19980625,87100,87100,87100,87100,0
19980624,98900,98900,98900,98900,0
19980623,100000,100000,100000,100000,0
19980622,100000,100000,100000,100000,0
19980620,100000,100000,100000,100000,0
19980619,93000,93000,93000,93000,0
19980618,93000,93000,93000,93000,0
19980617,93000,93000,93000,93000,0
19980616,84000,84000,84000,84000,0
19980615,84000,84000,84000,84000,0
19980613,84000,84000,84000,84000,0
19980612,84000,84000,84000,84000,1000
19980611,85000,85000,85000,85000,0
19980610,85000,85000,85000,85000,0
19980609,85000,85000,85000,85000,0
19980608,85000,85000,85000,85000,0
19980605,85000,85000,85000,85000,0
19980603,85000,85000,85000,85000,0
19980602,85000,85000,85000,85000,1040
19980601,89900,89900,89900,89900,0
19980530,89900,89900,89900,89900,0
19980529,89900,89900,89900,89900,0
19980528,75100,89900,75100,89900,180
19980527,85000,85000,85000,85000,0
19980526,85000,85000,85000,85000,1000
19980525,90000,90000,90000,90000,0
19980523,90000,90000,90000,90000,0
19980522,90000,90000,88000,90000,1340
19980521,90000,90000,90000,90000,0
19980520,90000,90000,90000,90000,1000
19980519,90000,90000,90000,90000,0
19980518,85000,85000,85000,85000,0
19980516,85000,85000,85000,85000,0
19980515,85000,85000,85000,85000,0
19980514,85000,85000,85000,85000,0
19980513,85000,85000,85000,85000,10
19980512,85000,85000,85000,85000,0
19980511,90000,90000,80000,85000,2910
19980509,90000,90000,90000,90000,0
19980508,90000,90000,90000,90000,110
19980507,90000,90000,90000,90000,30
19980506,90000,90000,90000,90000,40
19980504,90000,90000,90000,90000,30
19980502,90000,90000,90000,90000,0
19980430,90000,90000,90000,90000,0
19980429,90000,90000,90000,90000,240
19980428,95000,95000,95000,95000,0
19980427,95000,95000,95000,95000,0
19980425,95000,95000,95000,95000,0
19980424,95000,95000,95000,95000,0
19980423,95000,95000,95000,95000,0
19980422,95000,95000,95000,95000,0
19980421,95000,95000,95000,95000,70
19980420,95000,95000,95000,95000,0
19980418,95000,95000,95000,95000,0
19980417,95000,95000,95000,95000,580
19980416,95000,95000,95000,95000,10
19980415,95000,95000,95000,95000,80
19980414,95000,95000,95000,95000,0
19980413,95000,95000,95000,95000,0
19980411,95000,95000,95000,95000,0
19980410,95000,95000,95000,95000,0
19980409,95000,95000,95000,95000,0
19980408,93000,95000,93000,95000,30
19980407,90000,90000,90000,90000,20
19980406,90000,95500,90000,95500,630
19980404,90000,90000,90000,90000,50
19980403,90000,90000,90000,90000,230
19980402,91000,91000,91000,91000,110
19980401,93000,93000,93000,93000,510
19980331,83000,93400,83000,93000,1070
19980330,89000,89000,89000,89000,0
19980328,89000,89000,89000,89000,10
19980327,87000,87000,87000,87000,90
19980326,79400,79400,79400,79400,1760
19980325,90200,99500,90200,90200,1520
19980324,99000,99000,99000,99000,0
19980323,99500,99500,99500,99500,900
19980321,94900,99500,94500,99500,1620
19980320,95000,95000,95000,95000,10
19980319,94900,99500,94900,99500,630
19980318,85000,99900,83600,94900,1600
19980317,95100,95100,95000,95000,200
19980316,95100,95100,95100,95100,10
19980314,95100,95100,95100,95100,0
19980313,99900,99900,90000,90000,140
19980312,95300,95300,95300,95300,450
19980311,85100,85100,85100,85100,60
19980310,90000,102500,85100,85100,470
19980309,95000,95000,95000,95000,0
19980307,95200,95200,95200,95200,20
19980306,88000,88000,85000,85000,110
19980305,88000,88000,88000,88000,10
19980304,87000,87000,87000,87000,140
19980303,100000,100000,87000,87000,1230
19980302,90000,90000,90000,90000,410
19980228,85000,85000,85000,85000,10
19980227,92000,92000,92000,92000,0
19980226,86000,98000,86000,92000,2030
19980225,92000,92000,92000,92000,0
19980224,100000,100000,99500,100000,5510
19980223,88000,93900,88000,93900,3230
19980221,87000,87000,87000,87000,0
19980220,94000,94000,86500,86500,110
19980219,94000,94000,94000,94000,170
19980218,100000,100000,90000,90000,7650
19980217,88000,95000,83000,95000,3020
19980216,90200,90200,90200,90200,10
19980214,98000,98000,98000,98000,0
19980213,100000,100000,100000,100000,9020
19980212,97000,97000,94000,97000,5180
19980211,97000,97000,97000,97000,0
19980210,97000,97000,95000,97000,6480
19980209,97000,97000,97000,97000,110
19980207,99000,99000,99000,99000,50
19980206,95000,95000,95000,95000,120
19980205,104000,104000,95000,95000,2570
19980204,97500,101500,97500,100000,1960
19980203,95000,96500,93000,94000,500
19980202,93000,93000,93000,93000,350
19980131,100000,100000,100000,100000,400
19980130,94500,95500,89000,95500,2830
19980126,88500,88500,88500,88500,0
19980124,88900,88900,88900,88900,130
19980123,89000,89000,89000,89000,0
19980122,96500,96500,89500,89500,1350
19980121,89500,89500,89500,89500,600
19980120,82900,82900,82800,82900,1580
19980119,72000,76800,72000,76800,710
19980117,72000,72000,72000,72000,0
19980116,78000,78000,72000,72000,830
19980115,74500,75000,74500,75000,180
19980114,77000,77000,71700,74000,720
19980113,71600,71700,71600,71700,100
19980112,73000,77800,73000,77800,280
19980110,74400,74400,73000,73000,3300
19980109,64000,68900,63400,68900,880
19980108,62100,68900,62100,68900,690
19980107,66500,68000,64000,64000,1100
19980106,62000,65000,61000,65000,3530
19980105,60500,64000,60000,62000,3540
19980103,62000,64000,62000,62000,460
19971227,55000,61600,55000,61600,180
19971226,59400,59500,59000,59000,920
19971224,55100,55200,55100,55100,770
19971223,59800,59800,59800,59800,330
19971222,65000,65000,59800,64900,310
19971220,65000,65000,65000,65000,10
19971219,65000,65000,65000,65000,0
19971217,62600,67500,62600,67500,3430
19971216,67600,67600,59000,62600,660
19971215,62600,62600,62000,62600,2110
19971213,57600,60000,57600,58000,5220
19971212,62600,68000,62600,62600,210
19971211,70000,70000,68000,68000,190
19971210,74000,74000,68500,73600,460
19971209,74000,74000,74000,74000,90
19971208,80400,80400,80400,80400,0
19971206,80500,80500,80400,80500,2450
19971205,77000,80600,77000,80500,3400
19971204,75000,75000,74000,74700,2430
19971203,75000,75000,75000,75000,20
