,open,high,low,close,volume
20081023,13500,13590,12555,12960,133361
20081022,14895,15570,13680,14220,90835
20081021,15390,15615,14850,14895,120753
20081020,14715,15300,14175,15030,118067
20081017,15210,15210,14175,14490,144421
20081016,15210,15705,14265,14310,189616
20081015,17820,17955,16470,16470,173225
20081014,16830,18045,16470,18045,203870
20081013,15660,16020,14985,15705,174656
20081010,16380,16425,15075,15075,173455
20081009,17820,18360,17415,17730,138818
20081008,19800,19980,17550,18045,132167
20081007,20610,21240,20025,20610,54004
20081006,21600,21870,20700,21150,135390
20081002,22590,22815,21780,22050,63966
20081001,22725,22860,22185,22365,90827
20080930,21600,22680,21240,22680,99407
20080929,23850,24030,23085,23130,64816
20080926,24255,24435,23355,23445,56044
20080925,23670,24525,23040,24255,104150
20080924,23490,23940,23400,23670,54658
20080923,23130,23895,22950,23850,66857
20080922,22905,23670,22860,23490,89456
20080919,23040,23040,22410,22815,72218
20080918,22050,22275,21510,22050,87745
20080917,22590,23220,22545,22860,60354
20080916,21870,22950,21195,21870,92520
20080912,24345,24930,24300,24930,61340
20080911,24345,24750,23850,24165,69715
20080910,23175,24750,23040,24570,60835
20080909,24345,24345,23445,23580,37283
20080908,22950,24300,22950,24255,83420
20080905,21690,22635,21600,22635,47764
20080904,22050,22725,21465,22275,86625
20080903,20970,22275,20970,21600,79102
20080902,22005,22860,20880,21240,71687
20080901,23040,23850,21690,22275,80401
20080829,23490,24030,23220,23535,48366
20080828,24075,24075,23085,23130,49954
20080827,24255,24255,23310,23580,72937
20080826,23805,24930,23625,24300,47266
20080825,24300,24705,24165,24165,33928
20080822,24795,25020,23310,24300,61242
20080821,25605,25740,24840,24840,46663
20080820,25020,25830,24840,25650,43689
20080819,25515,25605,24885,24885,48114
20080818,25560,25875,25245,25470,51978
20080814,25605,25650,25065,25200,114297
20080813,26280,26730,25560,25830,103130
20080812,27540,27765,26595,26865,58035
20080811,27900,27900,27270,27270,39662
20080808,26415,27360,26415,27180,34691
20080807,27720,27900,26640,27000,51717
20080806,26595,27675,26550,27675,70439
20080805,25785,27000,25785,25920,51673
20080804,27315,27810,26010,26280,67027
20080801,28575,28575,27315,27585,82641
20080731,28845,29295,28395,28620,81242
20080730,28800,28845,28125,28395,64386
20080729,28350,28620,27495,27765,81195
20080728,29520,29610,28530,29115,86380
20080725,28125,28845,28035,28800,106073
20080724,28125,28980,27720,28980,215703
20080723,26190,27315,26055,27315,205468
20080722,26100,26370,25290,25830,161732
20080721,25425,26640,24750,26280,129997
20080718,26550,26865,25200,25425,100011
20080717,25830,25965,24885,25965,118034
20080716,24705,25110,24165,24705,86774
20080715,26100,26100,24300,24480,105876
20080714,27000,27000,25740,26190,61626
20080711,25560,27090,24885,26955,167556
20080710,23040,25965,22950,25560,176057
20080709,26550,26685,24030,24030,231205
20080708,27315,28035,25110,25695,201546
20080707,29430,29430,27585,27585,157695
20080704,30150,30510,29610,29880,136742
20080703,30690,31275,29835,30420,141349
20080702,34380,34515,32130,32400,146968
20080701,35370,35640,34290,34785,63163
20080630,35190,35550,35055,35505,34516
20080627,35640,35685,35280,35370,71266
20080626,36945,36990,36450,36450,56246
20080625,36855,36900,36090,36900,43227
20080624,36900,37710,36405,36450,86858
20080623,36090,37890,36090,37035,97345
20080620,36495,37080,36090,36945,57393
20080619,36450,36540,36045,36180,50837
20080618,35955,36675,35775,36675,61936
20080617,37620,37620,35730,35865,86517
20080616,36135,38340,36000,36900,143400
20080613,35595,35910,35280,35730,98172
20080612,35955,36180,35010,35100,300598
20080611,38160,38565,36765,37080,141093
20080610,40050,40050,37800,38070,96430
20080609,39330,39915,39285,39780,40111
20080605,40230,41085,40140,40950,89406
20080604,41085,41175,39645,40140,99095
20080603,40950,41400,40455,40455,115982
20080602,42030,42030,40005,40545,192291
20080530,43110,43290,42255,42705,50525
20080529,42570,43200,41985,42435,40446
20080528,42975,43515,41850,42030,73890
20080527,44055,44460,42570,42975,68564
20080526,46350,46440,43380,43650,136963
20080523,47700,48330,46890,46890,68050
20080522,47070,49320,46710,49320,71512
20080521,48150,49050,47790,48150,54816
20080520,48960,49770,46350,49410,202211
20080519,51840,52200,47610,49860,181824
20080516,51030,52380,50580,52020,93216
20080515,50130,51570,49860,51030,106354
20080514,50760,51210,49590,49860,55242
20080513,51300,51390,49680,51210,57493
20080509,52650,52830,51120,51300,77402
20080508,50130,52560,49590,52560,123293
20080507,50040,52200,50040,50850,143477
20080506,50490,50580,49500,50220,116955
20080502,48060,50580,47520,50400,199618
20080430,46800,47250,46170,47160,95846
20080429,46170,47790,46170,47250,90225
20080428,48150,48150,46080,46890,175298
20080425,47970,50130,47880,48600,135518
20080424,47880,48780,46890,47790,100608
20080423,47970,49050,47070,47700,90809
20080422,49950,50040,47880,48060,120280
20080421,49770,50400,49050,49950,133497
20080418,47430,49500,47430,49500,165663
20080417,47880,47880,46710,47610,96519
20080416,45720,47520,45720,47430,65398
20080415,45810,46350,45360,45540,43333
20080414,46350,46980,45900,46080,50144
20080411,46530,47160,46170,47160,82220
20080410,46260,47160,45000,47160,111742
20080408,47250,47250,46170,46620,50549
20080407,48150,48240,47070,47610,42090
20080404,46800,47790,46350,47700,59421
20080403,47160,47610,46260,46800,52270
20080402,47070,47880,46260,46800,101871
20080401,48780,48780,46710,46710,110538
20080331,48600,48870,47340,48870,120654
20080328,45900,48600,45900,48600,159185
20080327,45720,46620,44955,45900,58958
20080326,46350,46710,44685,45990,125053
20080325,47700,47880,46530,46800,115777
20080324,46890,47790,46260,47700,115822
20080321,45900,47520,45090,47520,211892
20080320,41985,44865,41940,44820,134411
20080319,43650,43650,41715,42615,131799
20080318,42210,42570,41400,42570,53339
20080317,42300,42300,40050,41850,63805
20080314,42300,42480,41310,42300,92166
20080313,43470,43650,41355,41850,152345
20080312,44190,44325,43380,43380,136751
20080311,41490,43245,41490,43245,100472
20080310,42165,43425,41850,42030,58483
20080307,41130,42885,41040,42390,94919
20080306,42345,42390,41580,41940,158898
20080305,42435,42660,41085,41940,114229
20080304,43830,44010,42210,42435,166756
20080303,44865,44865,43830,44010,52115
20080229,44730,45810,44325,45810,41027
20080228,46620,46620,44505,45000,89833
20080227,45000,46080,45000,45810,60198
20080226,44280,45000,44280,44775,33664
20080225,44550,45180,44325,44550,30713
20080222,45810,45810,44415,44550,41060
20080221,46350,46530,45270,46170,27814
20080220,46620,47160,45540,46350,52128
20080219,48150,48510,45000,47700,87780
20080218,45900,48780,45360,48150,106213
20080215,44100,46170,43830,46170,119369
20080214,44235,45090,43695,44640,88575
20080213,43290,43650,43245,43245,25068
20080212,43650,43785,42840,42975,56122
20080211,43110,43470,42750,42975,25745
20080205,44505,44505,42705,43920,105729
20080204,45270,45450,44775,45000,69923
20080201,45900,45900,44280,45270,29700
20080131,44010,45450,43200,45450,39676
20080130,45090,45900,43560,44055,32428
20080129,44865,44910,44010,44865,24699
20080128,44100,44550,42750,44010,30970
20080125,44325,45360,43920,45000,41399
20080124,42795,43830,42435,43830,66819
20080123,43560,43560,41625,42615,102194
20080122,43200,44190,39285,42570,117588
20080121,46350,46350,44730,44775,62610
20080118,45900,46530,44865,46080,87493
20080117,45450,47070,45270,46800,43254
20080116,45180,45900,44775,45000,49991
20080115,47970,48600,45000,45900,91944
20080114,48420,49320,47430,47700,42407
20080111,50580,50760,48150,48420,55411
20080110,52650,52650,48960,49770,111352
20080109,53190,53190,47250,52470,72860
20080108,55350,55800,53370,53550,110469
20080107,54450,55890,54090,55710,46299
20080104,55260,56340,53730,55800,87765
20080103,53010,54810,52740,54720,71503
20080102,55800,55980,53100,53100,60868
20071228,55350,56250,54450,55800,54235
20071227,54090,55980,54090,55350,51983
20071226,53730,54630,52920,54360,48766
20071224,53190,53640,52650,53550,40919
20071221,51660,53100,50580,53100,31651
20071220,52200,52470,51120,51750,34236
20071218,49860,52380,49500,52200,45178
20071217,50670,51930,49680,50400,38852
20071214,51840,52740,50400,51570,57926
20071213,53640,53640,51480,51480,72417
20071212,53640,54630,53280,53820,36208
20071211,54000,56160,54000,55350,58026
20071210,55080,55620,53550,53640,40941
20071207,56610,57060,55440,55440,61649
20071206,54000,58050,53640,56610,147792
20071205,51750,55260,51750,54900,136924
20071204,51210,52200,50670,51930,41253
20071203,50850,51120,50130,51030,36864
20071130,50490,51030,49680,50490,42966
20071129,50220,50490,49140,50490,71295
20071128,50850,50850,48690,49500,25066
20071127,49050,49680,47340,49140,44967
20071126,48150,49500,47970,49500,35918
20071123,48510,48870,47430,47700,42993
20071122,47430,48600,47430,48150,44032
20071121,49140,49140,47070,48510,65490
20071120,49500,49500,47970,49230,40797
20071119,50400,50670,49500,49500,38208
20071116,50760,51120,49050,50400,53262
20071115,49680,51570,49680,50760,42809
20071114,50310,50580,49410,50580,56232
20071113,47070,48420,46800,48420,35436
20071112,47340,47970,46620,47520,71235
20071109,49410,49860,48420,48780,90857
20071108,50850,50850,47070,48780,199635
20071107,52740,53550,51390,51480,71680
20071106,51930,52650,51480,52650,33616
20071105,52830,53910,51570,51750,42502
20071102,53100,54360,52740,52740,66291
20071101,56700,56700,54180,55350,105511
20071031,54630,56700,54540,56700,112476
20071030,54900,55080,53460,53730,82557
20071029,56070,56520,53820,54720,118916
20071026,54630,56520,53640,55890,63859
20071025,54270,55350,53190,54360,56171
20071024,54000,56610,52740,53010,85776
20071023,53550,54450,52470,53190,64477
20071022,50490,53460,50400,52740,81247
20071019,56790,57330,55080,55800,83740
20071018,59400,59670,56340,57600,102760
20071017,61200,61560,56520,59400,147087
20071016,60750,62730,59670,61650,138554
20071015,63450,63720,60660,62910,120271
20071012,62100,64080,60930,62370,174529
20071011,57690,62730,56790,62730,227465
20071010,60390,63270,58230,59130,393801
20071009,52650,57960,52470,57960,443758
20071008,51750,52020,50400,50400,44256
20071005,51750,52830,51120,51750,50428
20071004,53010,53010,51300,52470,54935
20071002,52470,54000,51750,53010,95379
20071001,53550,53640,52110,52470,81158
20070928,51570,53730,50580,53280,66973
20070927,51300,51750,49950,51120,68457
20070921,49500,50490,49500,50040,38969
20070920,50220,50400,49590,49590,37799
20070919,51210,51750,50220,50220,61578
20070918,51750,51930,49500,49590,58843
20070917,51660,52470,51300,51750,42481
20070914,51660,53640,51660,52380,61509
20070913,52020,52200,50580,51300,73897
20070912,54000,54450,51930,52200,74862
20070911,53190,54810,52380,54000,82044
20070910,53100,53910,52200,52200,99489
20070907,57420,57420,55170,55350,77772
20070906,54000,56610,52650,56610,136474
20070905,56610,56610,54360,54360,193062
20070904,54000,58050,53730,56250,214861
20070903,52290,54270,51480,53550,209387
20070831,48690,52020,48690,51570,157227
20070830,48330,49140,47790,48600,52319
20070829,46260,47250,45900,47250,65289
20070828,46800,48330,46800,47700,50538
20070827,49500,50130,47970,47970,45445
20070824,49410,49410,48150,48690,45691
20070823,49230,49590,48780,49410,136602
20070822,45810,48420,45810,47790,90177
20070821,46440,46800,45000,45810,81032
20070820,44280,46350,44280,45990,112392
20070817,45090,45630,41895,42750,159142
20070816,48150,49320,44415,45090,143856
20070814,54810,54810,52020,52020,136075
20070813,57150,57150,53910,54630,128538
20070810,57150,58140,56340,57510,91721
20070809,61200,61650,58230,59310,149352
20070808,59760,61200,59580,61200,49701
20070807,60570,60840,59580,60030,38200
20070806,59400,59760,58410,59760,41173
20070803,59940,60840,59400,59850,45681
20070802,61200,62280,58410,59490,104672
20070801,62550,62550,60300,61200,97268
20070731,63630,63630,62190,63270,79714
20070730,63000,63540,61650,63000,74554
20070727,64890,65430,61920,63000,94737
20070726,65520,68040,65520,66420,176667
20070725,61740,65250,61470,65160,178443
20070724,63180,63180,61650,61650,64394
20070723,61920,62640,61650,62370,74896
20070720,60930,61920,59670,61830,107241
20070719,61920,62100,60480,60480,85088
20070718,62370,63000,61290,61290,130810
20070716,62190,63630,61650,62190,84267
20070713,63720,63900,61200,62910,102468
20070712,62010,63270,61380,62910,76593
20070711,61200,62370,61020,61200,73980
20070710,63360,63900,61200,61200,186993
20070709,65340,65700,62550,63900,188475
20070706,65340,66600,64620,65610,111707
20070705,65700,66420,65250,65340,106670
20070704,64080,65880,63810,65430,167964
20070703,64800,64890,63720,64080,112063
20070702,64170,64800,63270,64170,38071
20070629,64170,65520,64080,64350,99861
20070628,62370,64440,62370,63900,105997
20070627,63000,63810,62100,62280,52097
20070626,63540,63900,62460,63000,78847
20070625,62820,64260,62640,63900,83814
20070622,64260,64260,62820,63360,97374
20070621,62550,64620,60480,64350,177944
20070620,64440,65610,62550,62550,136229
20070619,66600,66780,64080,64800,138804
20070618,67860,68040,66060,66780,124268
20070615,65340,67680,65070,67590,139145
20070614,64980,65790,64350,64800,114569
20070613,64980,65970,64350,64350,107438
20070612,66150,66240,63360,64800,105528
20070611,67050,67410,64620,64800,111151
20070608,67320,68400,66060,66240,100141
20070607,66600,69210,65340,68400,123422
20070605,67680,68760,66600,67500,98741
20070604,71190,71820,67140,68400,140893
20070601,73710,73710,70650,71010,103732
20070531,71100,73530,70470,73170,96907
20070530,72180,72630,69300,70650,110101
20070529,73890,74250,72630,72630,97790
20070528,72270,72990,70020,72450,88344
20070525,71910,72000,69660,70920,81442
20070523,71910,74520,70650,71820,224614
20070522,72900,73170,69120,70920,213052
20070521,63900,71370,63900,70920,588923
20070518,63810,63900,62370,63450,48479
20070517,61920,64710,61920,63450,163128
20070516,60300,62010,58860,61200,89189
20070515,60210,61020,58770,58770,44859
20070514,61200,61290,59580,59850,68137
20070511,62640,62820,60390,60840,82836
20070510,61740,64170,61740,63000,127711
20070509,61110,62010,60030,62010,45029
20070508,60930,61830,60390,61110,26810
20070507,61290,62550,60930,61560,30050
20070504,61560,62190,60750,61560,35578
20070503,63000,63090,61830,61830,50105
20070502,62100,63090,61740,62550,92165
20070430,60300,63000,60300,61200,64547
20070427,58950,61650,58500,60300,35233
20070426,58950,59850,58770,59400,26638
20070425,59760,60750,58320,58950,69247
20070424,61380,61650,59220,60210,50733
20070423,61650,62100,61200,61740,41514
20070420,61830,63720,61560,61560,47299
20070419,60750,63090,60030,62370,83069
20070418,61110,61110,59850,60660,32372
20070417,60210,61830,59940,61470,77327
20070416,57150,60480,57150,60300,90687
20070413,58500,59130,57690,57870,65325
20070412,59850,60750,58590,59130,59137
20070411,61290,61650,60120,60300,27876
20070410,60660,62100,60210,61020,48486
20070409,60570,60750,59400,60210,52859
20070406,57240,59940,56430,59130,100635
20070405,58410,58410,56340,57150,44436
20070404,56520,59130,56430,57690,103140
20070403,57150,57150,55620,55620,55161
20070402,55350,56880,55350,56160,61458
20070330,55890,57060,54450,55350,56401
20070329,54900,56340,54090,55980,31142
20070328,55710,57060,54000,54990,64139
20070327,55350,56070,55170,55710,18943
20070326,55350,56340,54900,55800,32588
20070323,56340,57240,55890,56250,49811
20070322,57600,57960,55980,56340,62760
20070321,57330,57600,55620,56700,47816
20070320,56250,57600,55800,57330,66177
20070319,55800,55800,54990,55620,26370
20070316,55440,55530,54450,55350,37162
20070315,53100,55080,52920,54990,83728
20070314,51390,52650,51390,51570,26297
20070313,53370,53820,52650,52830,35065
20070312,53910,54450,53190,53730,37195
20070309,53640,54090,53190,53460,42266
20070308,53190,54000,52560,53640,46104
20070307,51930,53730,51300,53190,51027
20070306,50490,52020,50490,51120,31664
20070305,51750,52020,50490,50490,33424
20070302,50490,53100,49950,52650,66394
20070228,49140,51030,48420,50400,59298
20070227,53190,53460,51570,52740,66758
20070226,54720,54720,53100,53910,44363
20070223,53370,54090,51930,53910,71318
20070222,50940,55620,50940,53370,198814
20070221,50850,51300,49950,50490,33884
20070220,50940,52290,50850,51210,43727
20070216,51840,52650,50400,50580,54057
20070215,49950,53640,49320,52200,172467
20070214,49050,50490,48960,49140,47970
20070213,48330,49590,48330,48420,49022
20070212,48780,50040,47790,48510,47673
20070209,48960,50400,46800,48870,112681
20070208,49950,50040,48060,49230,105854
20070207,43290,49860,43290,49860,244199
20070206,43020,43425,42930,43425,10324
20070205,42840,43290,42840,43290,37930
20070202,42750,43290,42615,43155,18667
20070201,42210,42615,41490,42615,17517
20070131,41490,42480,41490,42030,19075
20070130,41040,41580,41040,41580,9997
20070129,41625,41670,40680,40950,10475
20070126,40500,41805,40500,41670,12172
20070125,42300,42435,41580,42030,12242
20070124,40500,41850,40500,41580,13978
20070123,39600,40590,39600,40275,8593
20070122,39870,40365,39600,40230,12039
20070119,40500,40500,39015,39780,30497
20070118,40815,41580,40230,40230,48427
20070117,43020,43200,41310,41400,45978
20070116,43020,43380,42975,43020,17698
20070115,43200,43785,42930,43605,23064
20070112,43380,44055,43200,43200,25707
20070111,43335,43965,43335,43380,27573
20070110,44190,44865,43200,43515,37532
20070109,45270,45270,43560,44865,42532
20070108,45810,45810,44865,44910,26860
20070105,46350,47250,44820,45900,45112
20070104,47610,47610,46260,46530,30755
20070103,46710,47790,46620,47700,32624
20070102,47070,47340,46350,46620,24092
20061228,47250,47700,46260,47340,30241
20061227,46530,47520,46350,46800,31529
20061226,48150,48420,46530,46530,52990
20061222,51030,51030,47970,48780,59806
20061221,49950,51210,49950,51030,44201
20061220,49860,50850,49770,50310,51654
20061219,49860,49860,49050,49500,40085
20061218,48690,50220,48510,49860,74978
20061215,49320,49320,47880,48510,45439
20061214,47700,49230,47340,49230,79061
20061213,47520,48780,46800,47700,93928
20061212,46800,47250,46530,46980,41254
20061211,46890,47610,46710,47250,36771
20061208,47700,47700,46440,47430,35746
20061207,48240,49410,47160,47430,69729
20061206,48240,48600,46710,48060,45794
20061205,48330,49230,47970,48600,42600
20061204,46260,48330,46080,48240,60601
20061201,46800,46890,46080,46260,23558
20061130,46530,46890,46080,46710,39451
20061129,45090,46260,45090,46260,32292
20061128,45360,45720,45000,45000,30722
20061127,44640,45720,44640,45720,28632
20061124,45720,45900,45000,45000,38547
20061123,46080,46350,45450,45630,27898
20061122,44910,46170,44910,46170,31657
20061121,45540,45900,45000,45540,32143
20061120,46980,47070,45000,45540,80708
20061117,47070,47610,46980,47250,34528
20061116,46350,47070,46350,46800,30656
20061115,47160,47520,46260,46350,36912
20061114,46710,47250,46440,47160,33353
20061113,46890,47070,45810,46800,64316
20061110,48600,48780,47520,48150,31416
20061109,47160,48870,46890,48600,41545
20061108,47970,48510,47070,47160,50294
20061107,49770,50040,48060,48060,50868
20061106,48960,49500,47700,49500,54520
20061103,47610,48960,47430,48960,74509
20061102,46800,48060,46620,47700,63964
20061101,45720,47880,45180,47250,117284
20061031,43560,45900,43560,45540,57370
20061030,44190,44190,43200,43740,35043
20061027,45180,45180,44235,44505,39122
20061026,45810,45810,44595,44820,42527
20061025,44910,45900,44820,45540,94056
20061024,42750,44550,42660,44550,114298
20061023,42750,42840,41985,42120,55633
20061020,43245,43380,42345,42750,49693
20061019,41535,43560,41535,43110,93295
20061018,41310,42120,40905,41940,50401
20061017,41850,42030,41040,41040,88922
20061016,42480,42660,41625,41625,57435
20061013,42390,42705,42030,42165,64064
20061012,41400,42390,41400,42075,81625
20061011,40950,42075,40950,41760,60218
20061010,42300,42300,41040,42030,118377
20061009,40500,42300,38250,42030,198961
20061004,41400,41400,40500,40950,26824
20061002,41715,42300,41355,41760,34975
20060929,41670,41850,41085,41490,32415
20060928,42120,42300,41715,41715,40823
20060927,40635,42210,40635,41670,42440
20060926,41400,41490,40500,40500,42346
20060925,40995,41580,40680,41490,34092
20060922,42570,42570,40140,40410,116785
20060921,45540,45540,43200,43290,63152
20060920,45000,45000,44010,44235,46357
20060919,45450,45630,44640,45270,42866
20060918,44190,45630,44100,45360,114783
20060915,44460,44505,43650,44190,43034
20060914,44955,44955,43785,44550,70292
20060913,44910,45360,44280,44280,86218
20060912,43740,44280,43200,43740,58249
20060911,44280,44370,42795,42975,53159
20060908,41940,44100,41940,43650,58028
20060907,43200,43560,42120,42795,93564
20060906,44955,44955,43200,43830,83732
20060905,45180,45270,44100,44550,88830
20060904,43740,45810,43740,45000,195924
20060901,41580,43425,40815,43425,366495
20060831,40950,41715,39960,40950,313117
20060830,39330,39690,37170,37890,271464
20060829,37890,38835,37350,38430,150629
20060828,37620,37800,36585,36675,111049
20060825,37440,40050,37440,39600,126742
20060824,37665,38070,36720,37260,58519
20060823,40095,40320,37890,38070,119486
20060822,36900,39240,36900,38790,145441
20060821,35730,37170,35100,36900,101070
20060818,35865,36180,35640,35775,64907
20060817,35010,36000,34830,35820,63257
20060816,35370,35640,34650,35190,46883
20060814,35235,36090,35055,35730,113662
20060811,34560,34740,34200,34200,33347
20060810,35415,35415,34110,34110,79926
20060809,35910,36180,35550,36000,36663
20060808,34920,36000,34920,36000,23875
20060807,36000,36090,35100,35100,25795
20060804,35280,35775,35280,35730,18390
20060803,35775,36000,35280,35280,31037
20060802,34695,35865,34605,35595,28718
20060801,36270,36450,34650,35010,32665
20060731,36990,37035,36360,36360,21565
20060728,37080,37170,36360,36450,26558
20060727,37170,37575,37080,37215,28216
20060726,36630,37755,36180,36945,41708
20060725,36360,36810,36315,36450,23239
20060724,35640,36090,34830,36090,26658
20060721,35550,35865,35190,35595,17170
20060720,35190,36000,35100,35910,41775
20060719,34380,35325,34380,34560,35360
20060718,35730,35730,34695,34740,37493
20060714,36180,36270,35730,36045,56991
20060713,37575,37890,36945,36990,61575
20060712,37215,37935,37035,37665,90847
20060711,38160,38295,36855,37035,122893
20060710,38385,38385,36990,37665,61922
20060707,39825,40095,38160,38340,93136
20060706,40680,41355,39600,39690,67938
20060705,41130,42030,41130,41400,26014
20060704,42345,42750,41805,42120,27235
20060703,42750,43020,41760,42345,23054
20060630,42750,43020,42030,42615,40573
20060629,40320,43470,40320,41940,80282
20060628,39600,40680,39465,39780,32643
20060627,41265,41265,40185,40185,33536
20060626,40950,40950,39330,40500,26430
20060623,41355,41355,39735,40590,25573
20060622,40770,41490,40770,41355,59434
20060621,39780,40860,39690,40680,134179
20060620,40095,40500,39150,39555,51495
20060619,41400,41400,40095,40095,28168
20060616,41130,41670,41085,41355,68928
20060615,41400,41670,40725,40725,42202
20060614,40050,41265,40050,41040,41960
20060613,41400,41850,40635,40680,37554
20060612,41850,42435,41580,42255,32982
20060609,41985,42390,41805,42210,31452
20060608,44055,44640,41580,41580,86421
20060607,43650,44775,43650,44055,64451
20060605,46350,47070,45000,45090,72950
20060602,49230,49230,46440,47160,47627
20060601,47430,49590,46260,48420,48455
20060530,49500,49500,47340,47520,64304
20060529,50400,50850,49320,49500,44987
20060526,50850,51840,50580,50580,24131
20060525,53010,53100,50580,50580,33919
20060524,52020,53010,51300,53010,25660
20060523,50670,51750,50670,51480,24859
20060522,51390,52200,50400,50490,21142
20060519,49590,51210,49590,50940,16337
20060518,50400,50760,50040,50400,35222
20060517,51660,52560,51570,51840,32179
20060516,52380,53010,51660,51660,44206
20060515,53190,53280,52200,52380,43954
20060512,54270,54360,53550,53640,50879
20060511,54360,54540,54180,54450,38853
20060510,54360,54810,54180,54270,31175
20060509,54180,55170,54180,54360,32837
20060508,54360,55080,54180,54180,49905
20060504,54630,55080,54180,54270,61959
20060503,55080,56070,55080,55170,38607
20060502,57150,57600,54180,55350,84808
20060428,58410,58500,57150,57150,35091
20060427,58590,59310,58230,58680,21920
20060426,57600,58500,57600,58500,31088
20060425,57510,58950,57240,57600,33180
20060424,59310,59490,58050,58140,51643
20060421,60570,61110,59490,59580,74036
20060420,60210,62280,60120,60390,61458
20060419,60750,61470,60210,60570,37877
20060418,60120,61200,60120,60480,26604
20060417,61650,62100,60120,60390,41104
20060414,61200,62010,60840,61380,48284
20060413,60750,61200,59940,61200,28112
20060412,60300,60840,59850,60750,38404
20060411,60390,61110,59400,60030,25108
20060410,62010,62550,60570,60750,41318
20060407,62100,62910,61650,62910,35076
20060406,62550,63270,60750,62550,119854
20060405,62730,64620,62640,63630,87579
20060404,61020,63720,59310,62730,170441
20060403,56880,59670,56880,59580,92729
20060331,57240,57240,56070,56610,59051
20060330,56250,57690,56250,57240,44593
20060329,54720,56610,54450,56250,49945
20060328,55710,56160,54900,55350,63768
20060327,56250,56880,55080,55350,117566
20060324,56880,57690,56610,56790,89721
20060323,59040,59580,57690,57690,92075
20060322,59400,59670,58680,58680,88898
20060321,60300,60570,59400,59400,169329
20060320,60840,61380,60840,61020,33597
20060317,60390,61020,60030,61020,44633
20060316,61110,62100,60660,60840,90360
20060315,61290,61740,60390,60390,79992
20060314,60030,62100,60030,61020,161781
20060313,59850,60300,59580,60210,64206
20060310,59580,60030,59310,59400,51933
20060309,60300,60570,59400,59400,66974
20060308,59400,60750,59400,60300,63734
20060307,59400,59940,59220,59310,46532
20060306,59400,60480,59310,60300,36966
20060303,59940,60480,59310,59400,97086
20060302,61200,61560,59850,60750,90668
20060228,61830,62100,60210,60750,84327
20060227,60030,62550,59580,62550,147695
20060224,59760,60030,59130,59400,91475
20060223,60750,60840,59670,59670,119154
20060222,60660,61470,60120,60390,58652
20060221,59940,61110,59940,61110,44964
20060220,59850,60660,59400,59940,46150
20060217,60030,60660,59490,60030,38055
20060216,60390,60930,58500,59850,71651
20060215,64350,64440,61200,61200,79634
20060214,60840,63720,60840,63720,118708
20060213,60210,61830,59580,60750,139177
20060210,60390,60930,58500,59040,143594
20060209,62100,62100,60390,60390,126904
20060208,61650,62910,60930,61200,147238
20060207,62730,62910,60930,61200,98572
20060206,63000,64350,61200,62460,96286
20060203,64260,65700,63810,64350,74486
20060202,65790,66420,63450,64350,114920
20060201,68400,69300,65070,65700,141591
20060131,71100,71370,70020,70020,61154
20060127,71280,71280,69930,70470,65264
20060126,71550,71640,68220,69930,42370
20060125,66870,71640,66870,70020,112563
20060124,64080,67320,63180,66870,80065
20060123,67050,68490,62640,63540,95223
20060120,73080,73980,68490,69300,148892
20060119,72900,74430,72900,73350,88576
20060118,74790,75420,71370,72900,152942
20060117,81360,81450,75510,76050,119727
20060116,81630,81900,79110,80460,110228
20060113,77850,81180,77850,80910,215747
20060112,77490,78930,77490,77850,110133
20060111,77850,79110,77400,78120,124470
20060110,77850,78300,76680,77670,207401
20060109,73440,77220,73440,76590,280984
20060106,72720,73260,72450,72990,78933
20060105,73350,73980,72540,72720,101984
20060104,76950,76950,73260,73260,133165
20060103,75600,75870,73980,75240,130107
20060102,73890,75690,72810,75060,123345
20051229,73170,73800,72450,73170,75740
20051228,72990,73710,72000,72540,60602
20051227,73530,74250,72810,73080,73086
20051226,72990,74160,72990,73530,86058
20051223,74700,74790,72090,72450,125554
20051222,73710,76230,72990,73710,239657
20051221,72270,73890,72270,73350,149470
20051220,73350,73980,72270,72540,106995
20051219,74700,75420,74160,74520,124782
20051216,75330,75600,72900,73980,141563
20051215,75600,77310,75240,76230,238881
20051214,75780,76410,74790,74790,169619
20051213,73440,75330,73080,75330,144787
20051212,72900,74160,72900,73440,131751
20051209,71730,73710,71730,72900,169163
20051208,74700,74790,72090,72090,340429
20051207,76500,77760,73710,74790,275982
20051206,81990,82170,75150,76500,532949
20051205,83970,85680,82350,82530,109492
20051202,85770,87120,83700,84600,137690
20051201,83970,86490,83520,84600,174459
20051130,84420,86220,83520,84780,123176
20051129,87300,87570,83880,84780,179094
20051128,90000,92700,88470,89010,150599
20051125,90450,91350,87300,88650,180591
20051124,86580,90900,85860,89640,210353
20051123,83250,87030,82800,86400,183880
20051122,83160,83250,80190,82080,98283
20051121,82800,85410,81360,82350,169959
20051118,81270,82440,79470,80100,108828
20051117,78300,81720,78120,80100,260944
20051116,76410,77040,74880,76410,90243
20051115,74160,77760,74160,76860,162811
20051114,76140,76140,73710,74070,60284
20051111,75600,76500,75420,76230,108261
20051110,73440,74880,73260,74880,85897
20051109,73800,75060,73350,74160,132292
20051108,73620,74880,72270,74700,177155
20051107,75420,75780,72540,73170,204744
20051104,75150,77400,74250,75780,212870
20051103,76500,76500,74970,75600,204851
20051102,73350,76950,73350,75510,286237
