index,open,high,low,close,volume
20080201,48274,48721,46124,46303,100038
20080131,42139,47736,41556,47109,254822
20080130,47199,47647,42273,42273,168864
20080129,50513,50513,46482,46572,178321
20080128,53110,53916,47915,48184,383651
20080125,47467,52483,45228,52483,443470
20080124,44870,46661,44512,45676,204611
20080123,45049,45497,41109,42945,212332
20080122,43975,44512,41736,42989,381405
20080121,46214,47288,45408,46124,120262
20080118,42273,47826,42094,47288,200128
20080117,44109,44646,42542,42989,205381
20080116,44736,46303,41959,42989,272929
20080115,47915,50154,45408,46034,151479
20080114,48363,50154,47020,47020,159919
20080111,53379,54185,48721,48721,292419
20080110,55349,55349,53020,53289,175449
20080109,49438,55349,49348,54185,428451
20080108,50154,52125,48363,49886,343280
20080107,54722,54901,48005,50154,889815
20080104,56871,56961,55528,56065,101790
20080103,56244,56513,55618,56244,123944
20080102,57946,58663,56155,56155,110527
20071228,56782,58663,56782,57767,82323
20071227,56513,58484,56513,57319,132227
20071226,56871,58036,56513,56603,81468
20071224,58573,58573,56692,56871,154312
20071221,56424,57230,55707,56871,126867
20071220,56692,60543,55438,55707,225262
20071218,56692,57230,55259,56513,163714
20071217,58215,59379,57230,57319,91473
20071214,60364,60991,58215,58304,133571
20071213,59916,60902,59379,59737,88337
20071212,58484,60185,58484,60185,106120
20071211,61349,61976,59648,60812,72532
20071210,63588,63768,60633,60633,99107
20071207,65201,66275,63320,63320,146830
20071206,64932,66007,63678,63678,159830
20071205,62693,63768,62335,63588,104615
20071204,61797,63768,61797,62782,130727
20071203,63051,63678,62156,62245,64991
20071130,64753,64753,63051,63051,97390
20071129,63320,65290,62156,62245,113427
20071128,66186,66365,61439,61439,172126
20071127,62693,65111,61529,63947,196568
20071126,62693,66723,61797,65559,187004
20071123,62424,63409,56424,60006,215231
20071122,62962,65021,61708,62424,167994
20071121,67350,69231,64574,64753,179335
20071120,63857,67977,63141,67261,173672
20071119,69320,71112,66275,66275,270720
20071116,64932,71559,62782,68514,350353
20071115,69858,72545,64753,66096,460259
20071114,78545,78635,71470,72007,384899
20071113,75231,77202,69410,74694,361659
20071112,78187,81590,71739,75500,443301
20071109,78903,84725,77918,79710,658074
20071108,74605,81411,74515,77829,715167
20071107,76933,82934,73530,76038,1139970
20071106,65828,74605,65559,74605,457843
20071105,66992,69768,64484,64932,262566
20071102,68693,69231,65917,66544,476669
20071101,78277,79710,71739,72097,254334
20071031,75231,79889,74246,76306,250107
20071030,77470,78097,74694,75231,107807
20071029,79083,79262,75858,77202,355495
20071026,72365,79262,70126,77023,596806
20071025,67529,71649,67171,70753,331167
20071024,64215,71201,63678,64753,374953
20071023,62245,65201,59379,62693,218427
20071022,58663,61349,58484,60454,144973
20071019,68335,68514,65380,65380,160110
20071018,66454,69141,65648,68962,209577
20071017,69410,69410,64126,66454,240691
20071016,68962,73172,68067,69410,279164
20071015,63768,70933,63141,70664,260888
20071012,66723,67798,62782,62782,264559
20071011,67529,69500,66096,68067,187427
20071010,68514,69589,67171,68514,194964
20071009,70753,71739,65380,67619,312766
20071008,70037,74067,68067,71649,411708
20071005,69858,71828,66275,68067,218295
20071004,66634,69320,66096,69320,193841
20071002,66634,67887,65469,67529,350183
20071001,61439,66186,61439,63947,254060
20070928,61708,61708,58931,61260,202200
20070927,64484,64842,60633,61797,343592
20070921,58663,62693,57857,62693,260755
20070920,61349,61439,59110,59110,236501
20070919,57230,61260,55886,61260,533505
20070918,52841,53647,51498,53289,98178
20070917,54364,54632,52752,53289,70763
20070914,52035,54543,51856,54543,159056
20070913,50154,52035,49886,51766,113360
20070912,52035,53737,51498,51498,134382
20070911,53199,54095,51498,51498,156349
20070910,53199,53558,51766,53558,129420
20070907,56871,56871,55528,55528,147071
20070906,55618,56782,54991,56782,197298
20070905,58573,58663,56603,56603,116007
20070904,60454,60723,57588,57767,189072
20070903,61887,61976,59827,59827,144152
20070831,59200,60902,58842,60812,103766
20070830,60006,60364,58484,59737,85572
20070829,55618,58394,55618,58036,124707
20070828,57588,58931,57409,58931,78046
20070827,60006,60364,58125,58394,106766
20070824,55707,58394,54811,58215,146534
20070823,59110,59469,56692,56692,251248
20070822,56155,57230,55170,56244,194043
20070821,58215,58573,54543,55976,147586
20070820,54364,57319,53379,57319,260160
20070817,52125,54811,49617,49886,261149
20070816,55618,56871,52035,52035,234824
20070814,63588,64305,60633,61170,72293
20070813,64574,65021,62782,63678,87477
20070810,66902,66902,63320,64215,132666
20070809,72007,72007,68783,69052,95983
20070808,67708,70485,67619,70306,92900
20070807,65469,67977,64932,67440,126865
20070806,63141,64574,63141,63857,113419
20070803,64484,66634,62962,65828,150561
20070802,63277,64680,60082,61796,175973
20070801,65849,65849,62030,62420,153277
20070731,63900,66238,63900,66238,115960
20070730,63121,64680,62264,63822,109914
20070727,65849,67251,60705,63822,235582
20070726,72472,73174,68030,68342,201908
20070725,67251,71537,67251,71381,254646
20070724,71693,73953,68264,68654,360328
20070723,67797,72316,67797,70602,302932
20070720,70758,72472,69589,69589,331538
20070719,68576,73563,66784,69355,980415
20070718,70836,73563,66940,67095,460625
20070716,66628,73407,65693,69433,735877
20070713,66550,67329,65303,66160,275877
20070712,62731,65147,62186,63822,323351
20070711,62108,63667,61952,62498,133429
20070710,63355,64134,62030,62965,198020
20070709,64290,65849,62186,62498,298804
20070706,64446,65849,63433,63978,203647
20070705,66628,67953,63978,63978,363104
20070704,65381,66628,63589,66238,327443
20070703,64524,66004,62186,63822,565642
20070702,55406,62576,55406,61952,642435
20070629,54627,57510,53068,54939,559800
20070628,55952,57043,53692,55328,403199
20070627,60082,60549,54082,54159,928042
20070626,63900,64446,60160,60783,516753
20070625,58523,65069,58290,62342,601310
20070622,66238,67329,59926,61017,728026
20070621,64446,69199,62186,66238,836713
20070620,74576,76602,65381,65459,912263
20070619,79798,86811,75745,76836,807428
20070618,71381,78940,71226,78940,541340
20070615,63589,71693,62264,68654,636650
20070614,61017,63277,60394,62887,478718
20070613,61173,64290,57199,59458,1239327
20070612,52601,61017,52601,61017,847947
20070611,54969,55274,50249,53066,388395
20070608,54056,57330,53294,53523,482888
20070607,54436,60908,53523,56644,584369
20070605,58015,59081,54893,56188,471553
20070604,63192,64029,56797,57786,938916
20070601,50934,56797,49564,56797,475508
20070531,51619,52685,49412,49412,263073
20070530,47965,52152,47280,48422,785949
20070529,40732,45376,40123,45376,636929
20070528,38448,39742,37763,39514,245297
20070525,37458,39209,37344,38448,101731
20070523,40275,40884,38524,38677,156074
20070522,38220,40275,37687,39590,336012
20070521,37230,38296,37116,37991,82068
20070518,38677,38677,37154,37991,230367
20070517,38829,39971,37877,38524,269588
20070516,40352,40428,37040,37611,407259
20070515,41113,41494,40047,40352,165632
20070514,39819,42026,39819,41113,332555
20070511,38067,39895,37458,39362,226931
20070510,40352,41113,38067,38753,351001
20070509,42255,42407,39209,39590,404726
20070508,43778,44006,41874,42407,107514
20070507,44006,44920,43092,43473,209048
20070504,43625,45300,41646,43625,257923
20070503,40275,43397,40047,43169,363674
20070502,40123,40884,38448,39590,83329
20070430,40199,40656,38448,39209,104836
20070427,37230,42483,37040,39971,363417
20070426,36545,37611,36050,37002,213974
20070425,34413,38067,33499,35555,384873
20070424,35783,36240,33918,34984,207133
20070423,36240,36621,35707,36469,137111
20070420,35898,37078,35250,35707,142357
20070419,35022,35745,34337,35403,165144
20070418,34261,34984,33537,34565,153455
20070417,34261,35898,32738,33880,219046
20070416,34185,36849,33576,33842,328958
20070413,29959,33461,29921,33195,284923
20070412,27980,30035,27980,29807,208762
20070411,27942,28170,27485,27865,65487
20070410,28208,28322,27371,27827,115442
20070409,27371,27980,27371,27789,138639
20070406,27865,27865,26952,27371,72093
20070405,28284,28322,27561,27865,97524
20070404,28170,28551,27942,28284,214992
20070403,27218,27789,27028,27675,236993
20070402,27903,27903,26761,27028,111892
20070330,29045,29045,28056,28132,35384
20070329,28589,28931,28170,28474,53156
20070328,29236,29693,28551,28551,65410
20070327,29084,29693,28474,29693,89341
20070326,29997,30226,29198,29198,35970
20070323,29693,30492,29388,29959,91316
20070322,29693,30226,29502,29845,71499
20070321,29236,29464,28855,29312,110000
20070320,29616,29959,28931,28931,55179
20070319,29045,29540,28855,29312,67573
20070316,28322,29084,27827,29045,153264
20070315,28779,28779,27751,28322,105316
20070314,25886,28627,25772,27827,244121
20070313,28170,28246,26952,27028,175650
20070312,27409,29312,27409,28018,165772
20070309,26647,27332,25505,27332,257286
20070308,24211,26267,23983,26114,303035
20070307,24820,24896,23450,24287,107372
20070306,22079,25048,22079,24287,195689
20070305,22574,22764,21622,22079,73415
20070302,22498,23868,22498,23107,138802
20070228,21356,22993,21089,22879,174835
20070227,24439,24744,23335,23450,150666
20070226,25125,26267,24363,24782,305415
20070223,22003,25163,22003,24896,470861
20070222,21546,21965,21470,21889,124028
20070221,22269,22308,21698,21698,99691
20070220,21775,21851,21394,21851,114073
20070216,22041,22155,21698,21927,115648
20070215,22041,22346,21584,21927,176675
20070214,21013,21394,20671,21318,138268
20070213,19871,20823,19833,20823,91944
20070212,19757,19909,19414,19909,104946
20070209,19491,19985,19491,19909,76007
20070208,19491,19605,19414,19491,30578
20070207,19491,19567,19262,19414,41673
20070206,19795,19795,19034,19452,32806
20070205,19567,19567,19262,19262,27221
20070202,18615,19300,18539,19262,89678
20070201,18539,18577,18310,18463,33493
20070131,18387,18501,18234,18425,29631
20070130,18310,18387,18272,18387,19440
20070129,18463,18577,18272,18387,18988
20070126,18425,18539,18349,18425,18748
20070125,19262,19262,18577,18805,29915
20070124,18425,19072,18349,19034,46014
20070123,18767,18767,18196,18234,38548
20070122,18843,18958,18539,18729,39827
20070119,18996,18996,18653,18996,39567
20070118,18691,19529,18691,19186,23232
20070117,19491,19567,19034,19034,46023
20070116,20138,20138,19529,19719,39641
20070115,20100,20176,19757,20023,37226
20070112,19414,19719,19262,19719,49376
20070111,19072,19491,19034,19186,52487
20070110,18805,19414,18463,19414,47133
20070109,18805,19148,18805,19034,35472
20070108,18958,19224,18805,18920,38077
20070105,19491,19643,18881,19300,75753
20070104,19719,19985,19262,19491,75665
20070103,20747,20747,19909,19909,41937
20070102,20785,20861,20252,20404,57964
20061228,20556,20861,20214,20861,72756
20061227,19947,20518,19605,20366,70724
20061226,19529,19719,19338,19491,49598
20061222,19833,19947,19643,19795,65507
20061221,20062,20176,19833,20023,71184
20061220,20290,20404,19985,20023,107046
20061219,20366,20366,19985,20252,50401
20061218,20214,20556,20214,20328,65630
20061215,20023,20366,19833,20023,89799
20061214,19224,20023,19072,19719,179981
20061213,18843,19376,18843,19034,202194
20061212,19985,19985,18996,19072,108654
20061211,19947,20328,19795,19795,106596
20061208,20404,20556,19643,19947,156748
20061207,21166,21204,20518,20671,122272
20061206,21584,21851,20785,21013,77775
20061205,22346,22460,21394,21622,81598
20061204,22764,22764,22155,22155,51033
20061201,22688,23145,22308,22917,76531
20061130,22498,22917,22422,22650,119589
20061129,22117,22612,22117,22422,115819
20061128,22688,22764,22003,22308,87438
20061127,23411,23411,23031,23107,25248
20061124,23906,23906,23069,23373,57735
20061123,22117,23564,22079,23411,110591
20061122,21508,22422,21508,22422,30084
20061121,21851,22003,21394,21698,52480
20061120,22498,22498,21698,22117,80512
20061117,22308,22536,21927,22498,64166
20061116,21622,22840,21546,22308,146459
20061115,21280,21546,21013,21508,76620
20061114,20480,21013,20328,21013,130368
20061113,20556,20556,20100,20252,17947
20061110,20022,20403,20022,20327,31002
20061109,19984,20479,19832,20327,35371
20061108,20098,20174,19680,20022,30574
20061107,20479,20555,20174,20174,17617
20061106,19946,20327,19870,20327,20647
20061103,20174,20251,20022,20251,38407
20061102,20174,20403,19832,20174,29424
20061101,20441,20441,20174,20174,32881
20061031,19642,20213,19451,20098,67120
20061030,19527,19756,19337,19603,28700
20061027,20555,20631,19642,19984,43207
20061026,20593,20593,19946,20174,21725
20061025,19337,20289,19337,20289,118277
20061024,19642,19718,19337,19337,22030
20061023,19413,19680,19261,19413,37650
20061020,18994,19261,18918,19185,49605
20061019,19223,19223,18804,18804,20520
20061018,18880,18994,18614,18880,28643
20061017,19413,19565,18766,18956,33159
20061016,19718,19718,19337,19337,16852
20061013,19489,19718,19223,19337,31758
20061012,19033,19451,19033,19147,32407
20061011,19375,19642,18005,19033,54261
20061010,19033,19718,19033,19565,86567
20061009,20479,20555,18423,19413,75765
20061004,20289,20631,20136,20631,66310
20061002,20479,20707,20174,20707,28463
20060929,20745,20745,20289,20707,61771
20060928,19946,20365,19946,20251,62500
20060927,19794,20060,19718,19756,57751
20060926,20555,20745,19680,19680,78038
20060925,20403,20783,20174,20479,39784
20060922,20783,20974,20555,20822,36228
20060921,21202,21278,20898,21126,44480
20060920,21240,21240,20555,20974,69225
20060919,21545,21887,20974,21240,62059
20060918,21012,21545,20669,21393,106529
20060915,19794,20707,19642,20593,88987
20060914,19185,19756,19185,19565,65105
20060913,20022,20022,19413,19413,57539
20060912,19756,19870,19299,19718,43453
20060911,20365,20517,19489,19489,83060
20060908,19832,20479,19832,20365,47066
20060907,20289,20289,20136,20174,35921
20060906,20860,21088,20479,20555,113275
20060905,21849,21925,20936,21088,77721
20060904,22268,22268,21773,21849,43874
20060901,22230,22230,21811,22002,31024
20060831,21925,22230,21697,22230,81769
20060830,21773,22002,21354,21887,46019
20060829,21735,22154,21545,21925,61785
20060828,21507,21964,21316,21697,43750
20060825,21545,22002,21316,21697,65128
20060824,22040,22040,21469,21545,88869
20060823,21583,22420,21202,22306,76901
20060822,20669,21583,20669,21583,60119
20060821,21164,21469,20822,20898,31909
20060818,20936,21240,20707,21088,53449
20060817,20860,21393,20860,20860,74119
20060816,20479,20707,20251,20555,41440
20060814,20517,20631,19870,20022,52654
20060811,21088,21164,20251,20593,35826
20060810,20517,20974,20060,20860,62184
20060809,20098,20669,19832,20669,72560
20060808,19299,20289,19299,20289,83537
20060807,19680,20098,19413,19870,88180
20060804,18385,19680,18347,19680,210089
20060803,18005,18576,17967,18271,100903
20060802,17738,17967,17548,17891,79021
20060801,18462,18690,17891,17891,110826
20060731,19261,19489,18652,18728,71204
20060728,18309,18804,18309,18728,68723
20060727,18309,18918,18309,18576,74167
20060726,18347,18500,18119,18309,51828
20060725,18652,18842,18271,18347,89658
20060724,17472,18271,17282,18195,69854
20060721,17776,18043,17434,17738,50852
20060720,18309,18309,18005,18271,102293
20060719,17053,18195,17053,17396,136559
20060718,17776,17814,17091,17091,70468
20060714,18271,18652,18157,18233,33178
20060713,19033,19223,18766,19033,50005
20060712,19832,19832,19299,19337,49919
20060711,19337,19642,19337,19489,44889
20060710,18804,19718,18804,19680,56399
20060707,19109,19527,18880,19261,82854
20060706,18462,18994,18309,18804,93064
20060705,18728,19337,18500,18804,91657
20060704,20022,20060,19375,19489,83730
20060703,19451,19718,18880,19565,127974
20060630,19337,19756,19109,19413,174395
20060629,17929,18538,17700,18271,105598
20060628,17282,17510,17129,17510,54472
20060627,17282,17891,17167,17891,137693
20060626,16406,17129,16178,17053,92229
20060623,16634,16672,16254,16672,61098
20060622,18233,18271,16939,16939,143890
20060621,17129,17738,16939,17738,83448
20060620,17510,18119,16749,17129,110852
20060619,18728,18728,18119,18157,95603
20060616,19375,19680,19033,19033,148561
20060615,19413,19413,18309,18423,167191
20060614,17091,18690,16977,18652,176545
20060613,18081,18538,17205,17586,148283
20060612,17586,19261,16901,18994,535908
20060609,16901,17510,16406,17510,187344
20060608,15378,16863,15340,16140,341422
20060607,16520,16558,15226,15721,251476
20060605,18842,18842,17434,17472,193662
20060602,19603,19984,18500,18652,177120
20060601,19946,20403,17434,19033,95453
20060530,21202,21202,20327,20403,105612
20060529,21393,21735,21088,21202,125499
20060526,19832,20936,19832,20936,182187
20060525,21012,21050,19489,19489,173256
20060524,20213,20822,19756,20669,237844
20060523,21012,21088,19756,20213,429402
20060522,23105,23410,21697,21697,76209
20060519,22116,22953,22116,22763,163244
20060518,22458,23182,21316,22611,185866
20060517,23905,24324,23600,24057,117568
20060516,25275,25808,23753,23905,233370
20060515,26798,27293,25275,25275,202556
20060512,27940,28130,27445,27445,50365
20060511,28435,29006,28054,28320,43412
20060510,28320,28929,28320,28739,51769
20060509,27597,28320,27597,28244,50956
20060508,27864,28320,27483,27483,56507
20060504,27635,28130,27255,27255,59319
20060503,28549,29006,27864,27864,54734
20060502,27940,28929,27940,28206,37793
20060428,30452,30452,28511,28511,109435
20060427,30414,30452,29691,29843,38363
20060426,29310,30300,29310,30071,63302
20060425,29500,30186,28701,29538,58732
20060424,31137,31213,29500,29538,143503
20060421,31746,31746,30985,31137,72260
20060420,31366,31670,30490,31366,133285
20060419,30528,31594,30528,30909,147202
20060418,30071,30452,29386,29919,99395
20060417,30833,31099,30147,30452,126452
20060414,29158,30680,28967,30680,199219
20060413,28396,28701,28092,28701,73282
20060412,27826,28549,27407,28168,68951
20060411,28168,28549,27711,27826,57550
20060410,28967,28967,28054,28549,64904
20060407,29691,29919,29158,29196,51272
20060406,29348,29957,29234,29767,165996
20060405,29386,29462,28701,29082,71343
20060404,28435,29158,27711,29120,180091
20060403,26646,28929,26646,28168,228364
20060331,26265,26684,26189,26493,91236
20060330,26646,26798,26303,26379,31674
20060329,26646,26646,26189,26455,39608
20060328,26303,26874,25808,26455,48377
20060327,25770,26493,25732,26379,86403
20060324,25313,25922,24704,25351,86861
20060323,26075,26417,25161,25694,103868
20060322,27521,27597,25694,25694,129399
20060321,27711,28244,27483,27749,134142
20060320,28168,28168,27407,27787,65482
20060317,28320,28625,27711,28016,72994
20060316,28967,29272,28625,28777,68939
20060315,30033,30033,28777,28777,66748
20060314,28929,29348,28777,28929,114916
20060313,28929,29729,28054,28625,399406
20060310,28054,28549,27597,28054,50216
20060309,27026,28473,27026,28168,138577
20060308,26874,27711,25884,27026,69877
20060307,27711,28473,26874,26988,141582
20060306,27178,28815,26722,28206,152028
20060303,26988,27255,25998,26646,119443
20060302,26836,27407,26265,26988,169179
20060228,25884,27026,25465,26646,387162
20060227,23220,25085,23220,24895,297981
20060224,23600,23829,23029,23220,178338
20060223,23753,24285,23372,23676,182122
20060222,24514,25389,23600,23753,281527
20060221,25465,25465,24666,24742,169684
20060220,24818,26493,24590,25427,402599
20060217,24742,24971,24095,24133,94016
20060216,24324,24780,23829,24514,107739
20060215,25427,26646,24285,24285,321915
20060214,24285,24780,23905,24704,94200
20060213,24057,25275,23791,24742,223779
20060210,22991,23981,22915,23981,237853
20060209,23905,23943,23029,23334,237002
20060208,24171,24856,23220,23220,259093
20060207,25123,25161,24019,24590,229029
20060206,22496,24971,22192,24590,505688
20060203,24971,25732,22763,22763,451789
20060202,28396,28549,25960,26303,242880
20060201,29310,29310,25884,27673,201656
20060131,28473,29995,28473,29348,141790
20060127,27255,28511,26874,28244,157489
20060126,26607,26607,25123,26265,117045
20060125,24514,26950,24514,25884,233823
20060124,24057,24742,19832,24400,408760
20060123,24971,26760,22877,23220,301814
20060120,28929,29653,26874,26874,151201
20060119,28549,29653,28358,28815,176073
20060118,29196,30033,27864,28929,323501
20060117,32203,32812,28625,28625,195181
20060116,32127,34259,32051,32203,232587
20060113,31213,32203,31213,32051,80750
20060112,32203,32888,31594,31594,79625
20060111,32888,33231,30566,32660,185639
20060110,34259,34601,32355,33193,95909
20060109,30985,34639,30757,33497,264618
20060106,31594,31594,30528,30680,88062
20060105,30871,31137,29691,30871,129927
20060104,31746,31822,30833,30833,179209
20060103,29957,31442,29310,31061,293050
20060102,29919,30186,29386,29538,121488
20051229,28473,29424,27407,29386,230179
20051228,26341,28130,26036,27902,211635
20051227,27064,28054,26036,26341,168078
20051226,28206,28587,27102,27255,110281
20051223,29234,29653,26684,28168,216305
20051222,30300,30376,29006,29158,223274
20051221,28625,29843,28625,29615,121253
20051220,28320,30300,28320,29120,180432
20051219,29006,29691,28244,28739,283341
20051216,29462,31061,29158,29577,308210
20051215,31366,31898,30566,30909,161232
20051214,30147,31327,30147,31289,233861
20051213,30490,31099,30109,30109,139791
20051212,30452,31746,30452,30490,165066
20051209,31594,32317,30833,30909,162783
20051208,30604,32355,29462,31518,303044
20051207,28396,32203,28396,30604,435770
20051206,26303,28396,26036,28016,229330
20051205,24933,26036,24895,26036,142809
20051202,26265,26265,24971,25199,168298
20051201,25656,25998,25123,25542,132273
20051130,24742,25846,24742,25732,194688
20051129,24285,25351,23486,24742,185066
20051128,26189,26189,24209,24438,195234
20051125,24133,26265,23714,25427,398827
20051124,22991,24704,22763,23562,314275
20051123,21697,23067,21545,22230,316679
20051122,21278,21887,20974,21012,139680
20051121,22078,22078,21164,21278,147171
20051118,21469,21925,20974,21697,181004
20051117,20022,22306,19642,20631,432451
20051116,18804,19565,18347,19565,258231
20051115,17358,18918,17282,18652,120939
20051114,17891,18005,17472,17624,138124
20051111,18005,18005,17472,17662,140638
20051110,18233,18500,17586,17891,126709
20051109,18119,18347,17929,18195,102616
20051108,18043,18385,17510,18385,96943
20051107,18462,18462,17891,18005,179575
20051104,17510,18081,17167,18005,572573
20051103,16140,17396,16140,17091,703755
20051102,15340,15683,15150,15607,268678
20051101,15150,15340,14998,15302,337027
20051031,14731,15150,14541,15150,182369
20051028,14541,15074,14389,14617,82595
20051027,14921,15150,14693,15112,81951
20051026,14998,15454,14731,14960,66796
20051025,15340,15492,14960,14960,57551
20051024,15074,15340,14921,14921,217098
20051021,13665,15226,13665,15226,121017
20051020,14427,14769,14046,14046,176990
20051019,14617,15074,13513,13932,228141
20051018,14274,15150,14274,14731,238392
20051017,14921,15607,14274,14274,149536
20051014,15607,15645,14883,15226,138608
20051013,15569,16634,15150,15454,475377
20051012,14921,16063,14769,15683,537034
20051011,14008,14883,13932,14807,226231
20051010,13627,14312,13627,14122,98553
20051007,13856,14084,13703,13856,104138
20051006,14465,14465,13780,13894,110719
20051005,14236,14617,14160,14465,144179
20051004,14084,14541,13970,14236,215558
20050930,14921,14921,14084,14084,118949
20050929,15074,15112,14541,14883,331724
20050928,13970,14807,13970,14807,384644
20050927,13323,13932,12980,13856,184035
20050926,13094,13361,13094,13323,109735
20050923,13551,13932,13170,13285,95133
20050922,13551,13741,13323,13703,198024
20050921,13323,13703,13323,13703,68136
20050920,13627,13627,13323,13513,95438
20050916,13475,13589,13056,13399,61670
20050915,13475,13780,13361,13437,112515
20050914,13247,13780,13094,13627,132665
20050913,13589,13627,13209,13361,111561
20050912,13018,13894,13018,13399,507957
20050909,12790,13094,12638,12942,44556
20050908,13170,13170,12638,12828,51547
20050907,12790,12980,12752,12904,81057
20050906,12409,12980,12409,12638,193944
20050905,12638,12790,12333,12523,37606
20050902,11990,12790,11990,12600,77732
20050901,11800,12333,11496,11952,259234
20050831,11572,11762,11496,11648,63650
20050830,11686,11952,11458,11572,109066
20050829,11990,12295,11420,11496,154839
20050826,12600,12790,12371,12485,50047
20050825,12485,12866,12485,12790,51820
20050824,12942,12942,12523,12752,52831
20050823,13018,13475,12866,13018,50654
20050822,12219,13399,12219,13170,111448
20050819,12181,12371,12143,12181,57690
20050818,12790,13018,12067,12333,76437
20050817,12523,12714,12181,12638,56037
20050816,12866,13094,12523,12561,76038
20050812,13475,13475,12561,12676,128322
20050811,11876,13627,11876,13094,281479
20050810,12105,12523,11876,11876,88996
20050809,11648,12257,11648,12181,75112
20050808,11876,12409,11572,11762,57876
20050805,11914,11990,11800,11990,64165
20050804,12181,12257,11724,12105,112518
20050803,12029,12295,11800,12105,110898
20050802,12371,12371,11914,12143,70086
20050801,12029,12409,11496,12105,108268
20050729,11267,11876,11039,11800,180311
20050728,11153,11343,10849,11267,116076
20050727,11496,11534,11039,11153,170400
20050726,11420,11914,11343,11343,91274
20050725,11343,11762,11343,11534,55477
20050722,11077,11572,11039,11572,65993
20050721,11686,11990,11343,11458,99913
20050720,11343,12371,11115,11572,264885
20050719,11115,11572,11115,11534,64979
20050718,11115,11686,11115,11420,111888
20050715,11610,11800,11343,11343,68389
20050714,11648,12067,11343,11610,239060
20050713,10963,11724,10963,11534,179035
20050712,11343,12143,10620,10887,267895
20050711,9821,10925,9707,10925,354728
20050708,9554,9669,9364,9516,156231
20050707,9098,9783,9021,9707,133807
20050706,9516,9516,8983,9212,134450
20050705,9592,9630,9250,9440,80773
20050704,9136,9745,9136,9440,288748
20050701,8374,9174,8374,8983,236822
20050630,8374,8488,8222,8374,54694
20050629,8412,8679,8298,8298,41176
20050628,8222,8450,8184,8260,48536
20050627,8374,8450,8146,8374,82818
20050624,7879,8527,7841,8527,165716
20050623,8222,8298,7994,8146,203068
20050622,7841,8374,7841,8146,294349
20050621,7613,7956,7514,7727,75154
20050620,7918,7956,7605,7689,98527
20050617,8222,8222,7727,7918,63272
20050616,8146,8374,7803,8070,207127
20050615,7879,8603,7765,8260,341845
20050614,7879,8108,7560,7651,29219
20050613,7727,8374,7727,7841,178115
20050610,7651,7651,7354,7651,38079
20050609,6905,7537,6905,7453,27417
20050608,6623,6989,6623,6989,36507
20050607,6699,6760,6623,6760,19793
20050603,6928,6928,6669,6798,10176
20050602,6730,6852,6631,6814,18499
20050601,6502,6654,6502,6623,20182
20050531,6814,6814,6517,6623,27249
20050530,6608,6776,6502,6654,33384
20050527,6654,6654,6517,6540,53542
20050526,6387,6471,6380,6441,35942
20050525,6395,6463,6357,6387,21367
20050524,6410,6463,6387,6433,13248
20050523,6395,6433,6311,6410,7396
20050520,6395,6540,6281,6334,13369
20050519,6319,6471,6227,6471,25864
20050518,6357,6380,6045,6189,12243
20050517,6364,6433,6167,6182,18520
20050516,6151,6463,6151,6288,17144
20050513,5885,6144,5885,6144,12294
20050512,6045,6128,6022,6121,12573
20050511,6052,6090,5999,6090,5321
20050510,6250,6326,6090,6174,17736
20050509,6342,6479,6144,6258,15518
20050506,6570,6570,6357,6380,19746
20050504,5976,6471,5976,6410,29042
20050503,5938,6136,5900,5961,22265
20050502,6090,6098,5953,6014,37560
20050429,5946,6174,5862,5923,102648
20050428,6258,6380,6197,6197,17487
20050427,6342,6471,6296,6349,11743
20050426,6555,6677,6486,6486,14827
20050425,6547,6852,6547,6570,22433
20050422,6562,6920,6562,6730,72351
20050421,6167,6608,6007,6463,38241
20050420,6410,6471,6167,6304,32872
20050419,6182,6410,6182,6220,43144
20050418,6707,6951,6144,6144,137531
20050415,7126,7308,6935,6943,30834
20050414,7316,7514,7232,7385,12067
20050413,7369,7552,7354,7461,56092
20050412,7552,7727,7476,7484,28595
20050411,7841,7994,7506,7575,27681
20050408,8070,8070,7689,7689,101010
20050407,7179,8146,7179,7841,132353
20050406,7072,7293,6814,7293,53051
20050404,6791,6890,6730,6882,27016
20050401,6646,7004,6646,6875,31653
20050331,7225,7225,6852,6852,16194
20050330,6875,7278,6699,7004,51803
20050329,7575,7575,7004,7095,42102
20050328,6814,7765,6814,7369,41058
20050325,6486,6913,6486,6913,30646
20050324,6783,6890,6517,6600,30744
20050323,6783,7126,6776,6776,25284
20050322,7042,7194,6928,7133,27018
20050321,6783,7072,6639,7072,84707
20050318,7156,7347,6966,6966,60292
20050317,7354,7613,7232,7308,79358
20050316,7651,7803,7385,7613,90533
20050315,8641,8641,7651,7651,124764
20050314,8260,8527,7956,8374,251360
20050311,8070,8450,7727,8260,578566
20050310,7689,7994,7499,7994,245900
20050309,8108,8412,7613,7918,340000
20050308,7765,8108,7499,7918,290723
20050307,8527,8831,7841,7841,203731
20050304,8450,8527,7727,8527,364233
20050303,8641,9059,7841,8374,703324
20050302,9136,9516,8374,8907,579173
20050228,8374,8527,8070,8527,254421
20050225,7042,7613,6935,7613,521500
20050224,6090,6821,6029,6821,157407
20050223,5892,6106,5854,6090,221779
20050222,5596,6136,5596,5976,366888
20050221,5299,5535,5215,5481,179257
20050218,5040,5108,5009,5085,22776
20050217,5215,5223,5101,5108,25455
20050216,5276,5329,5184,5184,43687
