,open,high,low,close,volume
20150603,26060,26320,25300,25460,11769400
20150602,26000,26060,25760,26060,8757550
20150601,26000,26020,25760,25820,10921950
20150529,26400,26420,25940,26140,17380750
20150528,26340,26420,26020,26180,15048150
20150527,27200,27320,26260,26280,17265450
20150526,27320,27380,26720,27240,10034150
20150522,27060,27060,26700,27000,8195800
20150521,27420,27440,26880,27040,7210600
20150520,26980,27400,26820,27320,10291450
20150519,26420,27100,26140,26760,8680900
20150518,26700,26700,26180,26400,9626850
20150515,27100,27120,26420,26520,8922350
20150514,26820,26860,26560,26800,8488500
20150513,26980,26980,26520,26660,9877250
20150512,26900,27060,26480,26620,10633200
20150511,27200,27200,26720,26720,9640450
20150508,27320,27400,26760,26760,9488100
20150507,27240,27500,27080,27400,10257400
20150506,27800,27820,27120,27240,13270500
20150504,28140,28460,27940,28000,8283700
20150430,27700,28360,27580,28200,18352850
20150429,27340,27880,27280,27700,10895650
20150428,27800,28000,27180,27320,15697300
20150427,28200,28220,27500,27900,16517150
20150424,28980,29100,28000,28200,19089900
20150423,29400,29400,28800,29020,9245150
20150422,28880,29460,28720,29220,12655550
20150421,28420,28900,28400,28880,11852650
20150420,28920,28960,28460,28600,12394900
20150417,29540,29560,28940,29000,10172300
20150416,29240,29540,28940,29540,10762350
20150415,29200,29400,28540,28920,13551050
20150414,29700,29700,29300,29480,9429750
20150413,29580,29820,29360,29580,10293300
20150410,29600,29880,29560,29800,9960100
20150409,29400,29780,29400,29660,9107550
20150408,29400,29700,29200,29580,7773400
20150407,29560,29700,29240,29240,9526050
20150406,28860,29800,28700,29400,10582600
20150403,28680,28800,28400,28680,6270150
20150402,28680,28800,28460,28680,6903400
20150401,28740,28740,28400,28460,7266050
20150331,28980,29040,28600,28820,9842650
20150330,28500,28680,28240,28560,8955500
20150327,28300,28960,28300,28420,16065800
20150326,29000,29120,28420,28420,21005950
20150325,29740,29760,29440,29700,9369050
20150324,29100,29560,29100,29520,9113150
20150323,29240,29480,29160,29340,8122900
20150320,29500,29600,29200,29280,12704950
20150319,30200,30200,29400,29400,13225800
20150318,29920,30120,29720,30060,12464350
20150317,29400,30000,29200,29940,13661150
20150316,29160,29740,29100,29400,8974550
20150313,29220,29580,29100,29140,9413100
20150312,29200,29460,28940,28940,19153200
20150311,28380,29580,28360,29480,21108650
20150310,28680,28860,28400,28420,10419850
20150309,28800,28800,28400,28400,7814600
20150306,28280,28980,28120,28840,11733500
20150305,28780,28860,28340,28440,9615600
20150304,28220,28800,28200,28740,11603100
20150303,28700,28740,28120,28360,13748800
20150302,27500,28460,27340,28460,21805600
20150227,27500,27520,27140,27140,13009400
20150226,27580,27600,27360,27500,8179150
20150225,27600,27700,27460,27580,8374250
20150224,27700,27780,27280,27340,10863250
20150223,27560,27800,27320,27340,15301800
20150217,27480,27540,27280,27540,5745000
20150216,27360,27480,27220,27480,6226500
20150213,27200,27220,26900,27220,6522900
20150212,26800,27160,26620,26880,10748200
20150211,27480,27480,27080,27100,9973800
20150210,28000,28000,27540,27560,6519350
20150209,27200,27980,27140,27900,8693500
20150206,26920,27480,26720,27440,8005050
20150205,27180,27380,26920,27160,6770400
20150204,27500,27620,27180,27180,9328900
20150203,27600,27600,27180,27320,5654400
20150202,27300,27540,27120,27360,10521000
20150130,27200,27540,27200,27300,16110000
20150129,27360,27900,27140,27200,13702250
20150128,27720,27800,27480,27560,10831500
20150127,27500,28000,27480,28000,9957200
20150126,27500,27900,27280,27780,10153500
20150123,28000,28000,27540,27720,12858750
20150122,27960,27980,27560,27560,17957700
20150121,27340,27900,27200,27900,16612650
20150120,27000,27440,26900,27440,13278050
20150119,26580,26980,26400,26860,6672950
20150116,26680,26680,26260,26320,13568500
20150115,26900,26980,26580,26680,14103900
20150114,26780,27100,26700,26900,14332250
20150113,26280,26800,26000,26780,12293400
20150112,26260,26380,26020,26320,8325400
20150109,26280,26440,26280,26280,9312400
20150108,26780,26780,26200,26280,14477600
20150107,25880,26220,25640,26140,14322750
20150106,26300,26340,25760,25900,15235500
20150105,26720,26720,26260,26660,10139500
20150102,26800,26800,26540,26600,8774950
20141230,26600,26700,26420,26540,10649100
20141229,26900,26940,26580,26580,9637450
20141226,26860,27100,26860,27040,11488100
20141224,26780,26860,26780,26860,6257000
20141223,26920,26980,26740,26780,10976350
20141222,26900,26940,26360,26900,17943850
20141219,25880,26560,25740,26560,18356500
20141218,25320,25580,25040,25320,11808250
20141217,25580,25660,25060,25320,13088650
20141216,25400,25780,25360,25580,12894750
20141215,25600,25600,25200,25460,14337950
20141212,26060,26080,25480,25720,14397250
20141211,26340,26380,25880,26100,20490850
20141210,26920,26920,26340,26340,15977800
20141209,26380,27140,26380,26980,13553100
20141208,26060,26420,26040,26380,7916550
20141205,26280,26280,26000,26040,5637800
20141204,26040,26060,25960,26000,8871350
20141203,26000,26020,25900,25960,9735500
20141202,25900,25900,25320,25900,9222700
20141201,25880,25960,25740,25900,12866850
20141128,25900,25920,25480,25740,9844550
20141127,25460,26020,25280,25280,44377800
20141126,23800,24220,23640,24020,12287900
20141125,24480,24480,23800,23800,17811050
20141124,24940,24960,24200,24400,10284300
20141121,24380,24520,24340,24460,12336350
20141120,24120,24400,24120,24200,10024150
20141119,24760,24760,24240,24360,12502750
20141118,24400,24540,24300,24400,10754700
20141117,23800,24400,23640,24100,9693950
20141114,24020,24020,23600,23880,10621750
20141113,24560,24640,23980,24000,11547150
20141112,24620,24680,24380,24600,9079600
20141111,25100,25220,24540,24620,12141400
20141110,24520,25380,24440,25360,19202900
20141107,24360,24360,23900,24120,6030200
20141106,23960,24200,23860,24080,8570150
20141105,24300,24500,23880,24040,10162150
20141104,24380,24840,24100,24340,13000300
20141103,25000,25040,24320,24700,13475800
20141031,23960,25000,23700,24880,38623150
20141030,22580,23660,22300,23620,24566950
20141029,22000,22600,21800,22600,13726100
20141028,21800,22000,21720,21820,6243850
20141027,22020,22220,21740,21900,8388600
20141024,22060,22240,21840,22240,8378450
20141023,22260,22260,21800,21880,8505900
20141022,21940,22080,21800,22080,11127700
20141021,21880,22000,21620,21660,11766050
20141020,22300,22340,22020,22120,9476750
20141017,22120,22300,21740,21780,16281750
20141016,22320,22420,22080,22300,15148300
20141015,22560,22900,22400,22500,14143600
20141014,22540,22920,22400,22540,16572550
20141013,21640,22540,21560,22160,11344750
20141010,22000,22280,21980,22100,21837450
20141008,22840,23020,22480,22600,14720550
20141007,23240,23720,23240,23240,10149150
20141006,22900,23120,22760,23020,21252900
20141002,23300,23300,22820,22820,12732750
20141001,23480,23660,23120,23120,11929800
20140930,23700,23760,23300,23680,12379300
20140929,23860,24000,23400,23900,9401000
20140926,23040,23700,22960,23700,12413550
20140925,23240,23320,22940,23120,19414500
20140924,23040,23220,22820,23000,15789200
20140923,23560,23700,23220,23220,19541400
20140922,24080,24080,23600,23760,16022100
20140919,24460,24460,24120,24200,13435050
20140918,24600,24600,24080,24200,9476750
20140917,24140,24520,24140,24520,7545750
20140916,24160,24300,24020,24120,7092400
20140915,24140,24160,23920,24000,7161500
20140912,24000,24160,24000,24020,10872350
20140911,24000,24140,23840,23840,23309200
20140905,24300,24320,23900,24020,10770400
20140904,24200,24320,24040,24200,12099950
20140903,24000,24000,23600,23780,21238750
20140902,24420,24500,23880,23880,15899600
20140901,24720,24740,24480,24520,5664050
20140829,24760,24760,24560,24680,14558250
20140828,25160,25160,24720,24840,10311850
20140827,24460,24740,24440,24600,12171000
20140826,24700,24700,24420,24440,10719450
20140825,24620,24620,24420,24560,11577200
20140822,24900,24940,24700,24940,8407650
20140821,25100,25220,24620,24700,17105400
20140820,25280,25420,25020,25220,9430600
20140819,25280,25460,25060,25080,10044400
20140818,25580,25600,25000,25000,10518950
20140814,25480,25640,25080,25220,10447350
20140813,25500,25500,24960,25280,12845000
20140812,25400,25880,25240,25320,8995700
20140811,25500,25640,25140,25400,18619250
20140808,25680,25700,24960,25000,20621450
20140807,26000,26040,25700,25800,9527250
20140806,26120,26320,25900,26000,10830100
20140805,26020,26420,26000,26320,8626450
20140804,26000,26340,25820,26340,12066750
20140801,26100,26560,25840,25840,28231050
20140731,27480,27700,26720,26860,24351350
20140730,27760,28160,27480,27900,17359450
20140729,27100,27760,27060,27720,12809300
20140728,27100,27340,26880,27160,8992550
20140725,26920,27100,26700,27100,8790150
20140724,27000,27160,26620,27100,8051700
20140723,27080,27140,26700,26760,6417300
20140722,26960,27160,26900,26960,6300950
20140721,26980,27200,26860,27060,8059950
20140718,26300,26860,26280,26860,9742650
20140717,26520,26700,26400,26600,10922700
20140716,26260,26460,26220,26420,9114200
20140715,26000,26460,25940,26400,11976050
20140714,25960,26000,25720,25720,7082150
20140711,26000,26040,25640,25680,10779600
20140710,26160,26220,26040,26120,8960200
20140709,25740,26160,25660,26160,11829900
20140708,25880,26380,25740,25900,12073200
20140707,25820,26020,25800,25840,9437050
20140704,26440,26520,26060,26120,5978850
20140703,26720,26720,26320,26360,8543050
20140702,26340,26620,26120,26600,11139250
20140701,26160,26280,26020,26200,8725400
20140630,26200,26480,26180,26440,8881050
20140627,26140,26380,26120,26220,8953050
20140626,26180,26860,26140,26500,12765300
20140625,26600,26660,26360,26400,10231900
20140624,26800,27080,26640,26900,11890850
20140623,26420,26640,26320,26440,12488250
20140620,26600,26600,25920,26020,23902650
20140619,26900,26980,26400,26460,22339700
20140618,27460,27520,27120,27160,11044350
20140617,27200,27560,27020,27480,13476750
20140616,27600,27640,27240,27480,15319950
20140613,28040,28080,27260,27340,18589050
20140612,28600,28600,28020,28260,12943150
20140611,28240,28600,28240,28440,8625750
20140610,28420,28760,28100,28720,9214100
20140609,29400,29460,28040,28180,22269600
20140605,29320,29600,29000,29140,13507050
20140603,29680,29900,29300,29400,17234250
20140602,28860,29160,28780,29100,7439450
20140530,29400,29640,28860,28860,15831050
20140529,29000,29300,28800,29200,12521500
20140528,28380,28700,28180,28660,9200950
20140527,28340,28460,28060,28140,4748400
20140526,28400,28640,28300,28440,3735600
20140523,28100,28560,28100,28560,8511650
20140522,28820,28960,28520,28520,9540000
20140521,28700,29000,28700,28820,10842500
20140520,28900,29080,28700,29020,16007300
20140519,28560,29000,28160,28960,19281050
20140516,28000,28740,27980,28560,15856500
20140515,28280,28380,28060,28200,6806700
20140514,28180,28300,28020,28300,11103750
20140513,27760,28500,27760,28000,12107400
20140512,26720,27900,26640,27760,15944800
20140509,27120,27160,26520,26700,13157050
20140508,27100,27100,26880,27000,16281900
20140507,27000,27120,26800,26880,14189700
20140502,27080,27180,26880,26920,14943350
20140430,27600,27620,26520,26860,15047300
20140429,27780,27900,27020,27200,10909200
20140428,28080,28120,27640,27760,9431450
20140425,28400,28560,27960,27980,15269800
20140424,28180,28180,27980,28140,10546200
20140423,27880,27900,27640,27780,9500750
20140422,27480,27680,27420,27500,6084300
20140421,27580,27720,27500,27600,3299250
20140418,27400,27580,27400,27560,9518350
