timestamp,volume,close,,
2016.7.27,3992000,5072760000,,
2016.7.28,4900000,6208450000,,
2016.7.29,5872000,7430140000,,
2016.8.1,1744000,2205564000,,
2016.8.2,824000,1041320000,,
2016.8.3,972000,1223520000,,
2016.8.4,4544000,5701742000,,
2016.8.5,7224000,9001248000,,
2016.8.8,2124000,2623232000,,
2016.8.9,2448000,3036440000,,
2016.8.10,2072000,2576268000,,
2016.8.11,5732000,7109960000,,
2016.8.12,13272000,16408688000,,
2016.8.16,2292000,2840630000,,
2016.8.17,1168000,1457980000,,
2016.8.18,1836000,2289500000,,
2016.8.19,5462000,6840265000,,
2016.8.22,3168000,4004450000,,
2016.8.23,1032000,1295786000,,
2016.8.24,2196000,2769960000,,
2016.8.25,5996000,7627242000,,
2016.8.26,6246000,7990150000,,
2016.8.29,2148000,2740402000,,
2016.8.30,1748000,2273262000,,
2016.8.31,1316000,1739290000,,
2016.9.1,196000,250840000,,
2016.9.2,1368000,1757822000,,
2016.9.5,780000,1011820000,,
2016.9.6,5464000,6857744000,,
2016.9.7,1676000,2174500000,,
2016.9.8,4816000,6302540000,,
2016.9.9,13126000,17056844000,,
2016.9.12,3602000,4705546000,,
2016.9.13,2792000,3609966000,,
2016.9.19,560000,713920000,,
2016.9.20,2776000,3555624000,,
2016.9.21,6588000,8461496000,,
2016.9.22,6144000,7881508000,,
2016.9.23,9312000,11951692000,,
2016.9.26,3416000,4378120000,,
2016.9.27,3072000,3936740000,,
2016.9.28,3012000,3870556000,,
2016.9.29,10168000,13097336000,,
2016.9.30,3160000,4058140000,,
2016.10.4,568000,729696000,,
2016.10.5,1016000,1303960000,,
2016.10.6,940000,1222290000,,
2016.10.7,5050000,6639516000,,
2016.10.10,3188000,4189024000,,
2016.10.11,1432000,1883394000,,
2016.10.12,1520000,2000900000,,
2016.10.13,1268000,1670912000,,
2016.10.14,11216000,14571664000,,
2016.10.17,1004000,1321012000,,
2016.10.18,296000,388252000,,
2016.10.19,5332000,7023748000,,
2016.10.20,6444000,8489888000,,
2016.10.21,8964000,11810932000,,
2016.10.24,4594000,6058704000,,
2016.10.25,1452000,1914548000,,
2016.10.26,2932000,3876522000,,
2016.10.27,2270000,2994835000,,
2016.10.28,5520000,7282390000,,
2016.10.31,3064000,4041164000,,
2016.11.1,688000,906960000,,
2016.11.2,564000,742980000,,
2016.11.3,1572000,2072828000,,
2016.11.4,2236000,2951436000,,
2016.11.7,1328000,1746636000,,
2016.11.8,1844000,2415548000,,
2016.11.9,3508000,4634040000,,
2016.11.10,4122000,5365454000,,
2016.11.11,5884000,7650476000,,
2016.11.14,1598000,2070686000,,
2016.11.15,1808000,2348744000,,
2016.11.16,9216000,12058496000,,
2016.11.17,7336000,9542200000,,
2016.11.18,10950000,14212690000,,
2016.11.21,3564000,4610596000,,
2016.11.22,1704000,2215360000,,
2016.11.23,1396000,1825132000,,
2016.11.24,11248000,14603708000,,
2016.11.25,10916000,14284376000,,
2016.11.28,3176000,4155428000,,
2016.11.29,2936000,3836820000,,
2016.11.30,1534000,2009596000,,
2016.12.1,1380000,1805060000,,
2016.12.2,3032000,4009052000,,
2016.12.5,2742000,3727180000,,
2016.12.6,1208000,1651344000,,
2016.12.7,1020000,1390544000,,
2016.12.8,3236000,4414308000,,
2016.12.9,8218000,11172244000,,
2016.12.12,4640000,6308100000,,
2016.12.13,496000,682660000,,
2016.12.14,600000,831520000,,
2016.12.15,2004000,2760740000,,
2016.12.16,4600000,6342984000,,
2016.12.19,1576000,2164472000,,
2016.12.20,1036000,1425028000,,
2016.12.21,2392000,3292212000,,
2016.12.22,9280000,12854472000,,
2016.12.23,10050000,13911266000,,
2016.12.26,1756000,2422600000,,
2016.12.27,1940000,2683100000,,
2016.12.28,2660000,3687200000,,
2016.12.29,5820000,8057780000,,
2017.1.2,6692000,9096980000,,
2017.1.3,444000,620960000,,
2017.1.4,232000,325720000,,
2017.1.5,1508000,2164524000,,
2017.1.6,2584000,3691296000,,
2017.1.9,860000,1223720000,,
2017.1.10,876000,1248604000,,
2017.1.11,652000,923152000,,
2017.1.12,3246000,4611024000,,
2017.1.13,11602000,16490252000,,
2017.1.16,3630000,5155292000,,
2017.1.17,1156000,1640872000,,
2017.1.18,2464000,3490040000,,
2017.1.19,4412000,6252900000,,
2017.1.20,7576000,10730556000,,
2017.1.23,5264000,7444160000,,
2017.1.24,3758000,5295610000,,
2017.1.25,5730000,8063400000,,
2017.1.26,5556000,7835008000,,
2017.1.31,1886000,2659548000,,
2017.2.1,1562000,2199760000,,
2017.2.2,2428000,3409668000,,
2017.2.3,4060000,5704480000,,
2017.2.6,2276000,3195192000,,
2017.2.7,456000,641268000,,
2017.2.8,3664000,5165962000,,
2017.2.9,4670000,6558918000,,
2017.2.10,10768000,15124328000,,
2017.2.13,4120000,5772200000,,
2017.2.14,1796000,2502416000,,
2017.2.15,1258000,1732476000,,
2017.2.16,3748000,5190040000,,
2017.2.17,9156000,12754576000,,
2017.2.20,2430000,3378620000,,
2017.2.21,1824000,2543228000,,
2017.2.22,4880000,6792632000,,
2017.2.23,6126000,8541848000,,
2017.2.24,11992000,16726136000,,
2017.2.27,3974000,5538940000,,
2017.2.28,4680000,6560928000,,
2017.3.2,1086000,1508696000,,
2017.3.3,2356000,3288732000,,
2017.3.6,1820000,2538826000,,
2017.3.7,6236000,8494012000,,
2017.3.8,3348000,4665852000,,
2017.3.9,4602000,6383956000,,
2017.3.10,6134000,8466062000,,
2017.3.13,2020000,2780072000,,
2017.3.14,1260000,1734568000,,
2017.3.15,7712000,10628790000,,
2017.3.16,8058000,11078400000,,
2017.3.17,8262000,11326300000,,
2017.3.20,3468000,4727436000,,
2017.3.21,1656000,2249728000,,
2017.3.22,3660000,4983980000,,
2017.3.23,4082000,5549546000,,
2017.3.24,7924000,10739384000,,
2017.3.27,2746000,3703446000,,
2017.3.28,3070000,4122122000,,
2017.3.29,4996000,6702960000,,
2017.3.30,7334000,9843228000,,
2017.3.31,5142000,6916338000,,
2017.4.3,854000,1153350000,,
2017.4.4,240000,324000000,,
2017.4.5,480000,647700000,,
2017.4.6,1280000,1737600000,,
2017.4.7,5396000,7320948000,,
2017.4.10,3644000,4957446000,,
2017.4.11,610000,827450000,,
2017.4.12,1252000,1699320000,,
2017.4.13,2168000,2964812000,,
2017.4.14,3744000,5123056000,,
2017.4.17,6828000,9204000000,,
2017.4.18,376000,513540000,,
2017.4.19,2728000,3767740000,,
2017.4.20,3282000,4525908000,,
2017.4.21,6658000,9149390000,,
2017.4.24,2510000,3434338000,,
2017.4.25,2420000,3306636000,,
2017.4.26,3728000,5096760000,,
2017.4.27,3404000,4651984000,,
2017.4.28,6420000,8761952000,,
2017.5.2,3718000,5061170000,,
2017.5.4,2452000,3335264000,,
2017.5.8,2550000,3480800000,,
2017.5.10,1904000,2572028000,,
2017.5.11,4844000,6531780000,,
2017.5.12,6918000,9349920000,,
2017.5.15,2752000,3721888000,,
2017.5.16,2340000,3147956000,,
2017.5.17,616000,828392000,,
2017.5.18,2916000,3936116000,,
2017.5.19,6716000,9054970000,,
2017.5.22,4498000,6056790000,,
2017.5.23,660000,891440000,,
2017.5.24,6644000,8720540000,,
2017.5.25,3180000,4292128000,,
2017.5.26,5352000,7228072000,,
2017.5.29,2714000,3648698000,,
2017.5.30,4122000,5540750000,,
2017.5.31,2402000,3224970000,,
2017.6.1,1224000,1639020000,,
2017.6.2,1074000,1438280000,,
2017.6.5,810000,1083050000,,
